HOUSEID,HHFAMINC,HOMEOWN,HHSIZE,YOUNGCHILD,URBAN,HHVEHCNT,HH_CBSA
30511843,8,1,1,0,1,7,31080
30511846,3,1,2,0,1,2,12060
30511861,6,1,2,0,1,2,41700
30511876,1,1,1,0,1,1,45300
30511883,3,2,1,0,1,1,33340
30511903,7,1,3,1,1,2,12580
30511919,6,1,2,0,1,1,40900
30511965,8,2,3,1,1,1,19100
30511971,7,1,2,0,4,3,40380
30511975,6,1,2,0,1,1,35620
30512003,7,1,1,0,1,1,40900
30512008,4,1,1,0,1,1,39580
30512015,10,1,4,0,4,4,35620
30512021,6,2,1,0,1,1,35620
30512036,8,2,1,0,1,1,31080
30512042,9,1,1,0,1,1,35620
30512072,3,1,2,0,4,2,33460
30512088,9,2,3,0,1,4,12420
30512096,9,1,4,2,1,2,35620
30512117,7,1,2,0,1,2,19100
30512177,5,1,2,0,1,2,35620
30512185,2,1,2,0,1,1,19100
30512236,6,2,2,0,1,2,31080
30512240,5,1,1,0,1,1,19100
30512246,6,1,3,0,1,2,19100
30512266,5,1,1,0,1,0,41860
30512302,7,1,4,2,1,2,19740
30512319,5,1,1,0,1,4,41700
30512421,8,1,2,0,1,4,33340
30512512,6,1,1,0,1,1,42660
30512520,8,1,3,0,1,3,19100
30512663,5,2,1,0,1,1,31080
30512668,8,1,1,0,1,1,19820
30512671,6,1,1,0,1,1,33340
30512679,4,2,1,0,2,1,41700
30512730,5,1,1,0,1,1,31080
30512771,10,1,2,0,1,2,12060
30512776,6,2,1,0,1,1,33340
30512777,4,2,1,0,1,1,19100
30512790,8,1,2,0,1,2,40900
30512792,10,1,2,0,1,2,14460
30512796,8,1,2,0,1,2,19820
30512856,2,1,1,0,1,0,35620
30512893,6,1,2,0,1,2,19100
30512908,6,1,2,0,1,2,19100
30512927,6,1,2,0,2,3,26420
30512981,6,1,2,0,1,2,19100
30512998,2,1,1,0,1,1,41700
30513008,6,1,4,0,1,4,41860
30513034,5,1,1,0,2,2,29820
30513036,11,1,1,0,4,2,31080
30513071,4,1,1,0,2,1,19100
30513081,9,1,3,0,4,7,36420
30513091,3,2,2,0,1,2,47260
30513096,7,1,3,1,1,2,39580
30513114,3,2,1,0,1,1,12580
30513118,6,2,1,0,1,1,14460
30513136,3,2,1,0,1,1,26420
30513145,9,1,2,0,1,2,33340
30513147,6,2,2,0,1,2,41740
30513181,6,2,2,0,1,2,40900
30513186,5,1,1,0,1,2,19100
30513204,4,97,2,0,1,1,19100
30513256,6,1,2,0,4,4,19100
30513264,5,2,1,0,1,1,35380
30513267,8,1,2,0,4,2,38300
30513299,6,1,1,0,1,1,33340
30513315,10,1,2,0,1,0,35620
30513340,11,1,3,1,1,3,26420
30513349,6,1,1,0,1,1,38060
30513361,7,1,3,0,1,3,36740
30513377,7,1,2,0,1,2,31080
30513398,5,1,2,0,1,2,19100
30513401,6,1,3,0,1,2,19100
30513406,10,1,2,0,1,2,40140
30513437,8,1,2,0,1,2,12420
30513485,8,1,2,0,1,3,47900
30513487,8,2,2,0,1,2,19100
30513497,6,1,3,0,1,3,19100
30513594,6,2,2,0,1,3,19100
30513651,11,1,3,1,1,3,41940
30513665,10,1,2,0,1,1,14460
30513695,10,1,2,0,1,2,41180
30513760,5,1,3,0,1,2,45300
30513814,8,1,1,0,4,1,35620
30513825,6,1,2,0,1,1,41700
30513834,7,1,2,0,1,2,41700
30513854,2,2,1,0,1,1,26420
30513865,9,2,2,0,1,2,16740
30513910,7,1,1,0,1,1,40900
30513919,4,1,1,0,1,1,35620
30513953,8,1,2,0,1,2,41740
30513954,4,1,2,0,1,1,40900
30513968,11,1,2,0,1,3,31080
30513986,10,1,2,0,4,3,12420
30513991,8,1,2,0,1,2,31080
30513992,3,1,2,0,1,2,40900
30514027,5,1,1,0,1,1,19100
30514029,8,2,2,0,1,2,26420
30514055,4,1,1,0,1,0,35620
30514065,4,1,1,0,1,1,41860
30514114,2,2,4,0,1,1,41740
30514133,7,2,2,0,1,1,41860
30514134,11,1,2,0,1,2,41860
30514147,7,2,1,0,1,2,39580
30514152,9,1,2,0,1,2,35620
30514243,6,2,3,1,1,2,41740
30514303,2,2,1,0,1,1,16980
30514308,6,1,1,0,1,1,19100
30514373,3,2,1,0,1,1,26420
30514409,1,1,3,0,1,2,19100
30514479,5,2,1,0,1,1,12420
30514483,11,1,2,0,1,4,12060
30514491,6,2,1,0,1,1,12420
30514546,2,1,1,0,1,2,41860
30514548,6,1,2,0,1,2,41860
30514555,8,1,3,1,4,2,26420
30514560,5,2,2,0,1,2,33340
30514628,5,1,2,0,1,1,26420
30514667,7,1,2,0,1,2,47900
30514710,8,1,1,0,1,2,40140
30514720,5,1,4,0,1,3,40900
30514723,4,1,1,0,4,1,19100
30514737,6,2,2,0,1,2,33340
30514752,9,1,2,0,4,4,16980
30514801,5,1,2,0,1,3,37980
30514806,10,1,2,0,1,2,19100
30514863,8,1,2,0,1,1,35620
30514878,4,2,2,0,1,2,17140
30514882,6,1,1,0,1,1,35620
30514921,3,2,1,0,1,0,12580
30514965,6,1,2,0,4,4,19100
30515012,6,2,1,0,1,1,12060
30515073,8,1,2,0,1,2,35620
30515080,6,1,1,0,1,2,31080
30515087,7,2,2,0,1,2,41940
30515088,5,1,2,0,1,2,12060
30515093,4,2,3,2,1,1,40380
30515113,6,2,1,0,1,2,40900
30515136,7,1,1,0,4,1,38300
30515138,5,1,2,0,1,4,36420
30515204,5,1,1,0,4,4,13820
30515206,4,97,1,0,1,1,38900
30515214,8,1,2,0,4,2,19100
30515219,6,1,4,0,4,4,35620
30515245,4,1,2,0,1,1,12580
30515302,5,1,4,2,1,2,40900
30515316,8,1,2,0,1,2,47900
30515330,3,1,1,0,1,1,33340
30515382,3,1,1,0,1,1,35620
30515406,5,2,1,0,1,1,12060
30515480,6,2,1,0,1,0,35620
30515506,7,1,2,0,1,3,15380
30515512,11,1,2,0,1,3,47900
30515539,9,1,4,0,1,3,26420
30515544,10,1,1,0,1,1,19100
30515546,6,1,1,0,1,2,35620
30515551,6,1,2,0,1,2,26420
30515578,3,2,1,0,2,1,35620
30515581,7,1,1,0,1,1,33340
30515583,6,1,2,0,4,2,40380
30515602,5,1,1,0,1,1,41860
30515609,2,97,1,0,4,0,12060
30515621,6,2,1,0,1,4,35620
30515625,3,2,2,0,1,1,35620
30515656,5,1,1,0,1,2,41860
30515670,7,1,4,2,1,2,38060
30515672,6,1,1,0,1,2,40060
30515709,5,1,1,0,1,1,35620
30515754,6,1,2,0,4,2,26420
30515807,5,1,2,0,1,2,19820
30515883,6,1,2,0,1,3,19100
30515969,5,1,2,0,4,1,35620
30515977,7,2,1,0,1,2,36740
30515994,10,1,2,0,1,2,41740
30516005,6,1,2,0,1,3,40900
30516025,3,1,1,0,1,0,33460
30516085,9,1,2,0,1,3,12060
30516086,2,2,1,0,1,1,15380
30516113,9,1,3,0,1,3,12060
30516145,5,1,2,0,4,2,24340
30516146,10,1,1,0,1,2,41860
30516169,5,1,1,0,1,1,26420
30516199,10,1,2,0,1,1,41860
30516204,5,2,4,2,1,3,19740
30516217,7,2,1,0,1,1,31080
30516225,11,1,4,2,1,2,33340
30516241,5,1,1,0,1,2,42660
30516262,11,1,2,0,1,3,19100
30516273,2,1,1,0,2,1,16740
30516277,4,2,1,0,1,1,41700
30516332,4,1,3,0,1,2,19100
30516345,11,1,2,0,1,3,26420
30516347,3,2,1,0,1,0,33340
30516423,6,1,1,0,1,2,19100
30516451,8,2,4,0,1,4,26420
30516491,11,1,5,0,1,4,19100
30516507,5,2,1,0,1,1,41740
30516514,1,2,1,0,1,0,38300
30516518,6,1,1,0,2,1,19100
30516526,6,1,1,0,1,1,31080
30516586,7,1,2,0,1,1,26420
30516593,7,1,1,0,1,1,41860
30516612,5,1,1,0,1,1,31080
30516630,5,1,2,0,1,2,19100
30516634,6,1,2,0,1,1,19100
30516657,4,1,1,0,1,1,16740
30516712,7,1,2,0,1,2,26420
30516723,4,2,1,0,1,1,26420
30516800,5,1,1,0,4,1,16980
30516828,7,2,2,0,1,2,40060
30516834,8,1,2,0,1,2,40380
30516837,6,2,2,0,1,1,41860
30516909,7,2,1,0,1,0,16980
30516934,6,1,2,0,1,2,19820
30516954,6,1,2,0,1,2,34980
30516956,3,1,1,0,1,1,41700
30516971,5,1,2,0,1,3,17460
30517004,4,1,1,0,1,1,35620
30517025,3,1,5,1,1,2,31080
30517029,5,1,1,0,4,4,26420
30517052,9,1,2,0,1,2,26420
30517066,4,1,1,0,1,1,31080
30517089,11,1,3,0,1,4,26420
30517108,8,1,3,0,1,3,38060
30517120,8,1,1,0,1,1,35620
30517183,1,2,1,0,1,1,19100
30517189,6,1,2,0,4,5,12060
30517200,8,1,3,0,1,3,41740
30517251,5,2,3,0,1,2,41860
30517286,4,2,2,0,1,1,40140
30517319,11,1,2,0,1,2,41740
30517338,3,1,1,0,1,0,38300
30517344,7,1,1,0,1,2,40140
30517348,10,2,2,0,1,3,40900
30517384,9,1,2,0,1,3,19100
30517454,7,1,4,0,1,2,31080
30517482,4,2,1,0,1,0,41860
30517506,9,2,2,0,1,2,33340
30517517,1,2,1,0,1,0,12060
30517534,6,1,1,0,4,1,40900
30517538,7,1,2,0,1,2,35620
30517561,8,1,2,0,1,3,16980
30517575,6,1,1,0,1,1,26900
30517607,10,1,2,0,4,5,26420
30517642,10,1,3,0,1,2,35620
30517660,6,1,2,0,4,5,19100
30517681,10,1,3,0,1,4,35620
30517687,8,1,2,0,4,3,36420
30517695,11,1,1,0,1,1,41940
30517741,8,1,3,0,1,3,19100
30517796,9,1,3,0,1,4,31080
30517827,6,2,1,0,1,0,12060
30517872,6,1,1,0,1,1,33340
30517912,6,2,2,0,1,2,39580
30517969,11,1,2,0,1,3,31080
30518010,4,2,3,1,1,2,19100
30518014,11,1,1,0,1,3,41860
30518030,11,1,1,0,1,1,41860
30518041,10,1,2,0,1,3,41700
30518061,3,2,1,0,1,0,41860
30518071,11,1,2,0,1,2,19100
30518078,2,2,1,0,1,2,19100
30518112,7,1,2,0,1,2,35620
30518144,4,1,2,0,1,2,40380
30518168,6,1,2,0,1,2,41700
30518179,11,1,2,0,1,2,19100
30518197,5,1,1,0,1,1,19100
30518214,8,1,1,0,1,1,35620
30518218,6,1,2,0,1,2,19820
30518224,3,1,2,0,1,2,12060
30518248,3,2,1,0,1,0,26420
30518258,5,2,3,1,1,2,19100
30518299,8,1,2,0,1,2,34980
30518390,6,1,2,0,1,1,19100
30518427,5,1,1,0,1,1,35620
30518430,7,1,2,0,1,2,12580
30518442,10,1,3,0,1,3,26420
30518468,2,2,1,0,1,1,41700
30518498,7,1,2,0,2,4,41700
30518503,4,1,3,0,1,3,33340
30518505,4,1,2,0,1,2,31080
30518510,4,1,1,0,1,1,47900
30518515,6,1,1,0,1,1,19100
30518546,6,2,2,0,1,1,33340
30518557,6,1,2,0,1,2,26420
30518566,11,1,2,0,1,1,41860
30518612,7,1,1,0,1,1,35620
30518616,5,1,2,0,1,2,16980
30518664,7,1,2,0,1,2,19820
30518666,7,1,3,0,1,3,26420
30518686,7,1,2,0,1,2,19100
30518688,9,1,1,0,4,4,19100
30518720,7,1,1,0,1,1,31080
30518731,11,1,3,1,1,2,41940
30518756,4,2,1,0,1,0,12060
30518768,8,1,3,0,1,3,26420
30518783,1,1,2,0,1,0,33340
30518799,11,1,3,0,1,3,26420
30518867,10,1,1,0,1,1,19100
30518888,1,2,2,1,2,1,16740
30518933,4,2,3,0,1,2,19100
30518956,4,1,1,0,4,1,40900
30518976,2,2,2,0,1,0,35620
30518978,9,2,1,0,1,1,12060
30518980,5,1,2,0,1,1,35620
30519029,4,1,3,1,1,1,35620
30519034,11,1,2,0,1,3,16980
30519073,9,1,2,0,1,2,16980
30519102,6,1,3,0,1,3,40900
30519116,6,1,2,0,1,2,19100
30519147,3,1,1,0,1,1,16740
30519196,6,1,1,0,1,3,12060
30519215,2,1,1,0,1,1,38060
30519280,10,1,1,0,1,1,26420
30519291,10,1,2,0,1,3,41700
30519388,11,2,1,0,1,1,26420
30519396,2,1,1,0,1,3,42660
30519411,6,1,2,0,1,1,31080
30519417,4,1,1,0,4,1,47900
30519482,5,1,2,0,1,3,33340
30519500,4,2,2,1,1,1,19100
30519507,4,2,1,0,1,1,33340
30519533,11,1,2,0,1,2,16980
30519548,6,1,2,0,1,2,26420
30519562,6,1,1,0,1,2,19100
30519563,5,1,1,0,1,1,35620
30519621,11,1,2,0,1,2,19100
30519628,6,1,1,0,1,1,12420
30519651,2,1,1,0,1,1,41700
30519654,6,1,2,0,1,2,33340
30519718,5,2,1,0,1,0,35620
30519723,11,1,3,0,1,4,12420
30519831,10,2,2,0,1,2,41740
30519844,8,1,3,0,1,2,40060
30519845,10,1,2,0,1,2,41860
30519880,11,1,4,2,1,3,33340
30519881,11,2,2,0,1,2,19100
30519945,4,1,1,0,1,1,12060
30519949,3,2,1,0,1,0,40140
30519959,1,2,1,0,1,0,26420
30519990,11,1,4,0,1,4,40900
30520029,5,1,2,0,1,1,16980
30520036,4,1,2,0,1,1,41940
30520118,8,1,4,2,1,2,41700
30520128,8,1,2,0,1,2,40900
30520146,7,1,2,0,1,2,33460
30520158,9,1,2,0,1,2,19100
30520160,7,2,2,0,1,2,35620
30520167,8,1,3,0,1,4,26420
30520220,6,1,1,0,1,1,40900
30520274,5,1,2,0,1,2,33340
30520282,5,2,1,0,1,1,19100
30520306,3,1,2,0,1,3,41860
30520308,7,2,2,0,1,2,40900
30520321,7,1,2,0,2,4,33460
30520385,7,1,1,0,1,4,19100
30520421,9,1,2,0,1,2,40900
30520560,10,2,1,0,1,1,41860
30520567,9,1,2,0,1,2,33340
30520580,8,1,2,0,1,2,31080
30520595,1,1,1,0,1,0,26420
30520604,6,2,2,0,1,2,35620
30520613,3,2,1,0,1,0,19100
30520617,9,1,2,0,1,1,19100
30520622,7,1,2,0,1,2,26420
30520643,8,1,2,0,1,3,12060
30520658,2,2,3,1,1,2,19100
30520756,5,1,1,0,1,1,41700
30520767,6,1,1,0,1,1,37980
30520791,1,2,1,0,2,0,15380
30520799,5,1,2,0,1,1,19100
30520821,6,1,2,0,1,5,19100
30520843,9,1,3,0,4,3,35620
30520857,10,1,1,0,1,3,41860
30520869,9,1,2,0,1,3,33460
30520899,3,1,1,0,1,2,12060
30520953,5,1,3,1,1,2,41700
30521003,8,1,2,0,1,4,40900
30521021,11,1,2,0,4,1,35620
30521043,7,2,1,0,1,1,35620
30521053,6,2,1,0,1,1,35620
30521065,6,2,1,0,1,1,41740
30521068,11,1,2,0,1,3,41860
30521099,2,2,1,0,1,0,40900
30521103,8,1,2,0,1,3,35620
30521131,5,2,1,0,1,1,31080
30521145,3,2,1,0,1,1,31080
30521152,8,1,2,0,1,2,40140
30521195,4,2,4,2,1,2,41860
30521237,5,1,2,0,1,3,41700
30521331,1,2,1,0,1,0,31080
30521384,7,1,1,0,1,1,31080
30521405,7,2,3,1,4,2,19100
30521407,10,1,3,0,2,5,35620
30521424,8,1,2,0,1,2,19100
30521451,11,1,2,0,1,2,12060
30521492,9,1,2,0,1,2,19100
30521501,7,1,2,0,1,3,41700
30521518,6,2,2,0,1,2,31080
30521591,6,1,1,0,1,1,19100
30521624,5,2,1,0,1,1,41860
30521708,3,2,2,1,1,2,16740
30521712,6,2,2,0,1,2,41740
30521745,5,2,1,0,1,1,19740
30521748,3,1,2,0,1,1,12420
30521769,5,1,1,0,1,0,16980
30521780,7,1,2,0,1,4,41740
30521795,2,2,2,0,2,2,19100
30521803,4,1,2,0,1,2,37980
30521853,8,2,1,0,1,3,12060
30521857,5,1,3,1,1,2,40380
30521880,6,1,2,0,1,2,37980
30521893,3,1,1,0,1,2,19100
30521947,8,1,1,0,1,1,35620
30521971,5,1,2,0,1,2,12060
30521977,4,2,2,0,1,1,19100
30521986,4,1,1,0,1,1,40900
30521987,7,1,1,0,1,1,40380
30521990,4,1,1,0,2,1,41940
30522013,11,1,3,0,1,2,35620
30522021,4,1,1,0,4,1,40900
30522030,8,1,1,0,1,2,19100
30522062,2,2,1,0,1,1,12420
30522073,7,1,1,0,1,0,35620
30522100,6,1,3,0,4,1,41940
30522125,3,2,1,0,1,1,41740
30522154,5,1,1,0,1,1,16980
30522170,9,1,2,0,1,2,41740
30522175,6,1,1,0,1,1,26420
30522227,9,1,2,0,1,1,41860
30522246,3,1,1,0,1,1,19100
30522252,4,2,3,1,1,1,41740
30522305,8,1,1,0,1,2,41940
30522343,3,2,1,0,2,0,40140
30522346,11,1,4,2,1,4,40380
30522380,9,1,2,0,2,3,41940
30522401,6,1,1,0,4,1,47260
30522409,1,1,1,0,1,1,19100
30522410,7,1,2,0,1,2,31080
30522428,3,2,1,0,1,0,14460
30522496,1,1,2,0,1,2,37980
30522501,5,1,1,0,1,1,12420
30522513,7,2,2,0,1,2,19100
30522550,9,1,2,0,1,3,35620
30522555,10,1,3,0,1,2,26420
30522572,7,1,4,0,1,4,35620
30522617,7,1,2,0,1,2,47900
30522668,2,1,2,0,1,1,35620
30522753,8,1,2,0,1,2,18140
30522761,1,2,1,0,1,0,41700
30522770,2,1,1,0,1,1,35620
30522785,5,2,1,0,1,0,35620
30522825,9,1,2,0,1,2,19100
30522830,1,2,1,0,1,1,31080
30522918,5,1,4,0,1,3,15380
30522928,11,1,2,0,1,2,26420
30522939,10,1,2,0,1,2,38060
30522961,8,1,2,0,1,2,40380
30522967,9,2,4,2,1,2,35620
30523038,3,1,4,0,2,2,40380
30523241,11,1,1,0,1,1,41940
30523258,7,1,2,0,2,3,15380
30523289,6,1,4,2,1,2,26420
30523319,10,1,4,0,2,4,41940
30523397,2,2,1,0,2,1,12420
30523420,10,1,4,0,1,4,26420
30523429,8,1,1,0,1,3,40900
30523443,6,1,3,0,1,2,12420
30523446,9,2,1,0,1,2,26420
30523447,6,1,1,0,1,1,12580
30523494,11,2,1,0,1,1,26420
30523536,11,1,1,0,1,1,41940
30523574,5,1,1,0,1,1,38060
30523586,4,1,1,0,1,2,41740
30523587,11,1,2,0,1,3,41700
30523603,7,1,1,0,1,1,19100
30523619,5,1,2,0,1,2,33340
30523628,8,1,1,0,1,1,19820
30523638,11,1,2,0,1,2,41940
30523664,3,1,2,0,4,2,41700
30523671,4,1,1,0,1,1,16740
30523701,3,1,2,0,1,2,19100
30523706,6,2,2,0,1,2,33340
30523709,3,1,2,0,1,1,33340
30523718,3,1,1,0,1,1,16980
30523746,4,1,2,0,4,3,15380
30523749,4,2,3,0,1,2,19100
30523754,6,1,2,0,1,1,35620
30523826,8,1,3,0,2,2,35620
30523832,10,1,2,0,1,3,31080
30523932,2,2,1,0,2,1,19100
30523934,2,1,1,0,4,1,12060
30523940,5,1,2,0,1,2,31080
30524022,10,2,4,2,1,2,26420
30524041,10,1,2,0,1,2,12420
30524045,11,1,2,0,1,3,31080
30524108,11,1,4,0,1,4,35620
30524194,5,1,2,0,1,1,16980
30524207,10,1,4,0,2,4,35620
30524211,3,2,2,0,1,2,40140
30524213,6,1,1,0,1,1,38900
30524214,4,1,1,0,4,2,19100
30524233,4,1,1,0,1,1,41700
30524235,7,1,2,0,1,2,33340
30524261,7,1,2,0,4,2,33460
30524264,5,1,1,0,1,1,12420
30524276,5,1,4,1,1,2,26420
30524291,6,2,2,0,1,1,34980
30524305,3,2,2,0,1,0,19100
30524338,5,2,1,0,1,0,19100
30524362,5,2,2,0,1,1,47900
30524393,7,2,3,1,1,1,19100
30524404,6,1,2,0,1,3,19820
30524425,9,1,2,0,1,2,31080
30524437,3,2,1,0,1,1,19100
30524444,10,1,1,0,1,1,33340
30524476,2,1,1,0,1,3,12060
30524523,6,1,1,0,1,1,15380
30524562,10,1,2,0,1,5,33340
30524566,5,1,1,0,1,1,35620
30524612,7,1,2,0,1,2,41700
30524657,9,2,3,1,1,4,41860
30524693,6,1,3,0,1,2,12060
30524696,2,2,1,0,1,0,19100
30524710,7,2,2,0,1,1,31080
30524727,9,1,2,0,1,1,41860
30524730,6,1,2,0,4,2,41700
30524770,11,1,2,0,1,3,39300
30524796,5,2,1,0,1,1,19100
30524797,6,1,2,0,1,2,40900
30524802,2,1,1,0,1,1,26420
30524825,5,1,1,0,1,1,41700
30524830,6,1,3,0,1,2,12060
30524869,7,1,1,0,1,1,14460
30524885,6,2,1,0,1,1,31080
30524947,1,2,1,0,1,0,35620
30524952,6,1,2,0,4,2,19100
30525040,1,2,1,0,1,1,26420
30525044,5,2,2,1,1,1,19100
30525076,5,1,3,0,1,4,40140
30525079,7,2,2,0,2,2,26420
30525091,8,2,1,0,1,1,37980
30525104,7,1,2,0,1,2,47900
30525109,9,1,1,0,1,1,31080
30525110,5,1,2,0,1,2,35620
30525157,6,1,1,0,1,1,12060
30525178,4,2,4,0,1,3,31080
30525198,8,1,2,0,4,3,40900
30525228,6,1,2,0,4,2,12420
30525231,7,1,2,0,1,4,41940
30525301,4,1,1,0,1,1,33340
30525303,11,1,4,2,1,1,47900
30525335,3,2,2,0,1,1,19100
30525344,11,1,2,0,4,12,14460
30525413,5,2,1,0,1,1,40900
30525440,1,2,4,0,1,1,19100
30525455,10,2,1,0,1,1,41940
30525456,11,1,4,0,4,5,33340
30525468,3,2,2,0,1,0,38060
30525503,9,1,2,0,1,3,19100
30525509,4,1,1,0,1,1,40900
30525543,6,1,1,0,2,1,40900
30525551,3,1,2,0,4,3,39580
30525640,6,1,1,0,1,1,26420
30525644,8,1,2,0,1,2,19100
30525700,2,1,2,0,1,2,33100
30525712,6,1,1,0,1,1,31080
30525729,9,1,2,0,1,3,19100
30525735,4,1,2,0,1,2,33340
30525772,11,1,2,0,1,3,35620
30525796,5,2,1,0,4,1,26420
30525804,11,1,2,0,1,1,41860
30525821,11,1,3,0,1,4,41740
30525840,6,1,2,0,1,3,12060
30525852,11,1,2,0,1,4,41940
30525856,7,1,3,0,2,2,33460
30525866,6,1,2,0,4,3,17460
30525893,7,2,1,0,1,1,12060
30525906,1,2,1,0,1,0,26420
30525907,7,1,2,0,1,3,41860
30525972,6,1,2,0,1,2,19100
30525989,1,1,1,0,4,1,28140
30525993,6,2,3,0,1,1,19100
30526004,10,1,2,0,1,3,40900
30526010,7,1,2,0,1,2,40380
30526024,11,2,2,0,1,1,41860
30526081,11,2,2,0,1,2,41940
30526121,8,2,2,0,1,1,41860
30526126,6,2,1,0,1,1,18140
30526127,7,1,1,0,1,1,33340
30526135,9,1,3,0,1,3,40900
30526236,1,2,1,0,1,0,41700
30526259,8,1,2,0,1,2,31080
30526281,6,1,1,0,1,1,39300
30526328,4,1,4,0,1,3,35620
30526377,11,1,1,0,1,1,42660
30526387,6,2,1,0,1,1,37980
30526413,5,1,4,2,1,2,33460
30526442,10,1,2,0,1,2,26420
30526449,7,1,2,0,1,2,41740
30526472,6,2,2,0,1,4,40900
30526499,4,1,1,0,1,1,19100
30526501,8,1,2,0,1,3,40900
30526510,9,1,1,0,1,1,41860
30526513,8,1,4,0,1,3,41860
30526524,7,1,2,0,1,2,26420
30526532,4,2,1,0,4,1,26420
30526606,8,1,1,0,1,1,38060
30526620,11,1,2,0,1,2,35620
30526668,6,1,3,0,1,4,41740
30526687,4,2,1,0,4,1,37980
30526771,1,2,4,0,1,0,26420
30526788,9,1,2,0,1,2,19100
30526816,5,2,1,0,1,1,39580
30526823,6,1,1,0,4,3,16740
30526828,8,2,1,0,1,1,31080
30526840,1,1,1,0,4,1,15380
30526901,5,1,2,0,1,2,26420
30526908,6,2,2,0,1,1,40900
30526931,8,1,2,0,1,2,26420
30526944,4,1,1,0,1,1,16740
30526965,8,1,2,0,4,3,35620
30527050,8,1,2,0,1,2,41700
30527058,5,2,1,0,1,1,47900
30527080,6,1,2,0,1,2,19100
30527094,8,1,2,0,1,2,40900
30527119,7,1,2,0,1,2,12420
30527190,3,1,3,0,4,3,47260
30527260,3,2,1,0,1,0,40900
30527263,5,1,1,0,4,4,33340
30527283,6,1,1,0,1,1,40140
30527317,11,2,3,1,1,2,41860
30527327,3,2,1,0,1,0,35620
30527376,10,1,2,0,1,2,14460
30527391,11,1,1,0,1,1,41940
30527417,1,1,3,0,1,0,14460
30527428,9,1,2,0,1,3,19100
30527452,6,1,1,0,4,1,33340
30527467,2,2,1,0,1,1,41700
30527477,7,1,2,0,1,2,16980
30527487,6,2,2,0,1,2,26420
30527506,6,2,1,0,1,0,35620
30527531,11,2,1,0,1,1,19100
30527585,6,1,1,0,1,1,26900
30527606,11,1,2,0,1,2,41940
30527637,7,1,1,0,2,1,35620
30527668,8,1,1,0,1,1,35620
30527678,5,1,2,0,2,2,26420
30527746,5,2,1,0,1,1,33340
30527759,7,1,2,0,2,2,40900
30527767,8,1,2,0,1,2,35620
30527799,8,2,2,0,1,1,31080
30527801,6,1,2,0,1,2,31080
30527813,10,1,4,0,4,6,41700
30527833,4,1,2,0,1,1,35620
30527837,6,1,2,0,1,1,19100
30527842,7,1,5,0,4,6,40900
30527900,11,1,2,0,1,2,26420
30527919,2,2,1,0,2,0,40900
30527947,5,1,1,0,1,1,40900
30527960,8,1,2,0,1,2,33100
30528019,4,2,1,0,1,1,33460
30528020,6,1,2,0,1,2,12060
30528039,11,1,2,0,1,2,26420
30528100,11,1,2,0,1,3,35620
30528130,7,1,1,0,1,2,40900
30528157,5,1,1,0,1,1,25540
30528213,6,2,2,0,1,3,15380
30528250,7,1,2,0,1,2,33460
30528252,4,1,1,0,4,1,13820
30528276,10,1,2,0,1,2,33340
30528364,7,1,2,0,1,2,33460
30528408,6,2,3,1,1,2,12420
30528412,1,2,2,1,1,1,41180
30528455,3,1,1,0,1,1,40900
30528492,8,1,3,0,1,3,31080
30528506,6,1,2,0,1,2,12060
30528549,3,2,1,0,1,0,12060
30528550,7,2,1,0,1,1,19100
30528554,8,1,2,0,4,3,26420
30528567,3,1,4,0,1,1,40140
30528593,1,2,1,0,1,0,35620
30528605,3,1,1,0,1,0,33340
30528617,7,1,3,0,1,3,26420
30528634,4,2,1,0,1,1,12060
30528646,6,1,3,0,1,2,26420
30528659,3,1,2,0,1,2,12420
30528677,9,1,2,0,1,2,35620
30528730,10,1,3,0,1,3,41740
30528761,10,1,2,0,1,2,19100
30528821,9,1,2,0,1,2,31080
30528848,11,1,1,0,4,4,26420
30528858,1,2,1,0,1,1,33340
30528861,3,2,1,0,1,1,33340
30528864,2,1,2,0,1,1,19100
30528878,8,1,3,0,1,5,35620
30528895,7,1,2,0,1,1,16980
30528928,6,1,2,0,1,2,19100
30528939,3,1,1,0,4,3,19100
30528976,10,1,3,1,1,2,40140
30529023,6,1,2,0,1,2,40380
30529054,10,2,3,1,1,4,41740
30529060,2,1,2,0,1,2,12420
30529071,6,1,4,0,1,2,40900
30529074,5,1,2,0,4,2,12060
30529097,6,1,1,0,1,2,26420
30529136,6,2,1,0,1,1,19100
30529173,8,1,2,0,1,3,19100
30529190,7,1,2,0,1,2,35620
30529237,11,1,2,0,1,3,19100
30529246,8,1,2,0,1,2,35620
30529274,10,1,5,0,1,5,19100
30529293,2,2,1,0,1,0,26420
30529294,1,1,1,0,4,1,35620
30529300,8,1,2,0,4,2,26420
30529336,7,1,1,0,1,3,31080
30529342,1,1,2,0,1,1,40900
30529343,6,1,1,0,1,1,14460
30529392,8,1,3,0,1,3,15380
30529395,3,1,1,0,1,1,35620
30529409,5,2,1,0,1,1,41740
30529414,4,1,1,0,4,1,37980
30529426,9,1,2,0,1,4,19100
30529439,9,1,2,0,1,3,47900
30529451,11,1,2,0,1,2,35620
30529458,4,2,2,1,1,1,12420
30529478,6,2,1,0,1,1,33340
30529492,9,1,2,0,1,2,35620
30529505,10,1,2,0,1,3,26420
30529575,10,1,2,0,1,1,41860
30529577,6,1,2,0,1,2,33340
30529596,7,1,3,0,1,4,31080
