HOUSEID,PERSONID,GASPRICE,TRAVDAY,TDAYDATE,TRPTRANS,TRPMILES,TRVLCMIN
40052924,1,225.8,3,201701,2,24.483,41
40052924,2,225.8,3,201701,2,27.609,59
40052926,1,271.2,2,201611,2,20.343,80
40052926,1,271.2,2,201611,6,15.106,45
40052943,1,265.7,1,201611,2,50.324,160
40052943,2,265.7,1,201611,2,50.324,100
40052952,1,235.4,4,201703,2,7.827,38
40052952,1,235.4,4,201703,4,13.337,40
40053027,1,208.7,6,201611,1,0.255,9
40053027,1,208.7,6,201611,6,23.573999999999998,110
40053027,1,208.7,6,201611,7,7.043,25
40053080,1,274.6,2,201701,1,2.5,35
40053080,1,274.6,2,201701,2,9.703,40
40053080,2,274.6,2,201701,2,1.662,10
40053122,1,234.5,4,201703,2,25.366,82
40053194,1,274.8,6,201701,2,1.6320000000000001,22
40053227,1,253.8,2,201702,1,3.331,95
40053227,1,253.8,2,201702,2,66.339,135
40053227,2,253.8,2,201702,1,3.12,95
40053227,2,253.8,2,201702,2,66.339,135
40053279,1,239.6,6,201704,2,79.092,195
40053279,2,239.6,6,201704,2,79.092,195
40053284,1,292.1,7,201704,2,45.972,60
40053292,1,291.8,2,201703,2,8.136,49
40053292,2,291.8,2,201703,1,0.206,2
40053292,2,291.8,2,201703,2,51.308,75
40053338,1,227.9,7,201702,2,6.59,35
40053338,2,227.9,7,201702,2,54.263000000000005,115
40053439,1,275.3,1,201611,2,145.834,198
40053493,1,223.6,6,201704,2,8.577,20
40053493,2,223.6,6,201704,2,90.098,130
40053563,1,274.3,3,201701,2,30.752,105
40053571,1,218.1,2,201702,2,81.85900000000001,165
40053575,1,230.1,3,201702,2,11.007,32
40053575,1,230.1,3,201702,4,21.798,75
40053575,2,230.1,3,201702,2,44.209,69
40053593,1,230.1,5,201703,2,17.835,75
40053593,2,230.1,5,201703,2,7.736000000000001,25
40053596,1,219.0,4,201702,2,43.149,89
40053596,2,219.0,4,201702,2,78.658,157
40053634,1,218.8,5,201703,2,17.905,70
40053634,2,218.8,5,201703,1,0.11,20
40053669,1,218.1,6,201702,2,10.135,45
40053822,1,216.4,7,201612,2,36.462,85
40053822,2,216.4,7,201612,2,36.463,85
40053891,2,281.9,2,201702,1,4.0,85
40053891,3,281.9,2,201702,2,9.166,20
40053906,1,218.8,2,201703,2,0.346,6
40053956,1,291.7,6,201703,3,175.783,195
40053956,2,291.7,6,201703,2,59.074,105
40053969,1,295.1,3,201704,3,1.976,14
40054134,1,219.1,2,201612,2,15.113,40
40054134,2,219.1,2,201612,2,15.112,40
40054150,1,263.8,6,201612,2,14.107,77
40054198,2,265.7,1,201611,2,17.891,30
40054239,1,220.5,3,201703,2,38.588,77
40054239,2,220.5,3,201703,2,9.271,23
40054239,3,220.5,3,201703,2,13.088000000000001,45
40054349,1,292.1,2,201704,2,22.641,150
40054382,1,223.6,4,201704,2,39.188,80
40054424,1,263.7,3,201612,2,14.236,69
40054424,2,263.7,3,201612,2,62.137,100
40054486,1,208.7,1,201611,1,1.633,60
40054486,1,208.7,1,201611,2,33.766000000000005,105
40054488,1,228.4,7,201612,2,56.476,120
40054488,2,228.4,7,201612,2,56.476,120
40054504,1,291.8,7,201703,2,31.23,68
40054529,1,243.2,4,201611,2,2.732,28
40054529,2,243.2,4,201611,2,17.657,49
40054534,1,225.8,6,201701,2,43.801,90
40054534,2,225.8,6,201701,2,43.801,90
40054554,1,223.6,4,201704,2,10.489,30
40054593,2,263.8,6,201612,2,7.406000000000001,42
40054593,3,263.8,6,201612,2,7.041,42
40054614,1,265.7,1,201611,2,3.1639999999999997,10
40054674,1,218.8,4,201703,2,22.988,61
40054674,2,218.8,4,201703,2,22.462,60
40054674,3,218.8,4,201703,2,97.316,135
40054709,1,290.3,6,201703,2,97.768,125
40054804,1,246.9,6,201701,2,144.925,195
40054804,2,246.9,6,201701,2,22.148,90
40054885,1,237.0,1,201703,2,4.41,25
40054996,1,253.8,3,201702,1,1.551,35
40054996,1,253.8,3,201702,2,58.656,140
40054996,2,253.8,3,201702,1,1.5,30
40054996,2,253.8,3,201702,2,110.935,150
40055076,1,231.3,3,201703,2,5.59,29
40055076,2,231.3,3,201703,2,5.59,29
40055091,1,202.1,2,201611,1,0.572,20
40055091,1,202.1,2,201611,2,2.716,10
40055091,1,202.1,2,201611,3,8.099,44
40055091,2,202.1,2,201611,2,25.479,75
40055091,3,202.1,2,201611,1,0.311,5
40055091,3,202.1,2,201611,2,11.139,48
40055092,1,234.0,1,201612,1,0.014,5
40055092,1,234.0,1,201612,2,15.909,30
40055105,1,218.1,6,201703,1,0.354,15
40055105,1,218.1,6,201703,2,4.583,30
40055147,1,262.3,4,201612,2,55.012,125
40055147,1,262.3,4,201612,4,3.397,10
40055147,1,262.3,4,201612,8,646.826,125
40055147,2,262.3,4,201612,2,27.656,60
40055251,1,245.8,1,201611,2,15.850999999999999,54
40055315,1,280.1,3,201702,2,30.042,125
40055315,2,280.1,3,201702,2,32.082,110
40055352,1,291.7,5,201703,3,5.1,35
40055374,1,260.4,3,201704,2,33.556,75
40055414,1,257.1,7,201702,2,46.934,138
40055414,2,257.1,7,201702,2,42.451,121
40055414,3,257.1,7,201702,2,10.685,32
40055416,1,218.1,3,201702,2,53.43,150
40055416,2,218.1,3,201702,2,20.445,65
40055423,1,263.8,1,201701,2,17.488999999999997,60
40055446,1,220.0,2,201701,2,6.3629999999999995,30
40055446,2,220.0,2,201701,2,11.475999999999999,45
40055487,1,218.6,5,201703,2,46.978,101
40055487,2,218.6,5,201703,2,77.98,187
40055487,3,218.6,5,201703,2,13.417000000000002,60
40055487,4,218.6,5,201703,2,45.125,93
40055487,5,218.6,5,201703,2,7.2829999999999995,35
40055528,1,271.2,1,201611,2,241.743,450
40055528,2,271.2,1,201611,2,241.743,450
40055537,1,223.3,6,201701,2,50.554,137
40055577,1,225.1,2,201701,2,78.15299999999999,138
40055577,2,225.1,2,201701,2,38.952,59
40055594,1,218.1,3,201702,2,34.707,65
40055594,2,218.1,3,201702,1,0.76,45
40055610,1,292.0,6,201703,2,9.509,45
40055610,2,292.0,6,201703,2,9.51,45
40055621,1,255.8,7,201702,2,9.96,30
40055621,2,255.8,7,201702,2,17.262999999999998,40
40055622,1,230.3,4,201704,2,21.943,70
40055622,2,230.3,4,201704,7,6.045999999999999,30
40055623,1,290.3,6,201703,2,19.394000000000002,65
40055623,2,290.3,6,201703,1,1.0,30
40055623,3,290.3,6,201703,2,19.394000000000002,65
40055641,1,261.9,5,201701,2,21.867,43
40055641,2,261.9,5,201701,2,28.913,65
40055641,3,261.9,5,201701,2,9.190999999999999,35
40055646,1,242.6,3,201611,1,0.238,13
40055646,1,242.6,3,201611,6,3.9429999999999996,59
40055699,1,218.1,7,201702,2,41.84,159
40055705,1,237.0,3,201701,2,15.822,30
40055705,2,237.0,3,201701,2,36.598,60
40055780,1,252.2,1,201703,2,70.136,120
40055780,2,252.2,1,201703,1,0.26,7
40055780,2,252.2,1,201703,2,12.672,70
40055788,1,219.1,5,201612,2,23.33,45
40055804,1,218.1,6,201703,2,71.07,150
40055953,1,237.2,5,201704,2,23.823,78
40055984,3,230.6,5,201701,2,15.099,30
40056014,1,202.1,3,201611,2,8.429,30
40056014,2,202.1,3,201611,2,45.816,95
40056049,1,243.2,3,201611,2,12.498000000000001,40
40056049,2,243.2,3,201611,2,16.088,64
40056093,1,276.6,7,201702,2,49.87,106
40056093,1,276.6,7,201702,3,1.5,10
40056093,2,276.6,7,201702,2,18.545,52
40056107,1,230.6,3,201703,2,51.078,140
40056150,2,218.6,2,201703,2,4.343999999999999,45
40056190,1,203.2,5,201611,2,2.824,30
40056190,2,203.2,5,201611,2,1.411,20
40056333,1,230.3,3,201704,1,0.872,21
40056333,1,230.3,3,201704,2,20.524,88
40056333,2,230.3,3,201704,1,0.872,21
40056333,2,230.3,3,201704,2,53.985,84
40056344,1,202.1,2,201611,2,18.365,50
40056344,2,202.1,2,201611,2,13.106,30
40056349,1,263.8,6,201701,2,70.19800000000001,135
40056353,1,235.4,4,201703,2,29.436,65
40056365,1,290.3,7,201703,2,13.855,45
40056365,1,290.3,7,201703,7,25.548,60
40056365,2,290.3,7,201703,2,82.76400000000001,120
40056365,2,290.3,7,201703,7,23.439,60
40056380,1,255.3,6,201612,2,7.73,34
40056430,1,255.3,2,201612,2,18.623,34
40056503,1,218.1,3,201702,2,48.426,100
40056503,2,218.1,3,201702,2,45.1,115
40056503,3,218.1,3,201702,2,42.924,75
40056503,4,218.1,3,201702,2,42.924,70
40056535,1,257.1,4,201702,2,26.211,80
40056630,1,243.5,3,201701,1,1.0,23
40056630,1,243.5,3,201701,2,3.302,17
40056630,2,243.5,3,201701,2,18.938,45
40056648,1,292.0,1,201703,2,24.009,46
40056648,2,292.0,1,201703,2,15.813,50
40056757,1,237.7,2,201703,2,5.724,20
40056770,1,227.6,1,201704,2,14.639,60
40056825,1,290.3,6,201703,2,23.256,70
40056825,2,290.3,6,201703,2,24.250999999999998,60
40056911,1,281.9,7,201702,2,39.085,115
40056955,1,231.3,6,201703,2,27.423,85
40056955,2,231.3,6,201703,2,71.684,120
40056958,1,290.3,6,201703,2,28.645000000000003,85
40056975,1,218.8,2,201703,2,323.065,354
40056975,2,218.8,2,201703,2,321.74,369
40057015,1,265.7,2,201611,2,2.234,101
40057015,2,265.7,2,201611,2,140.27100000000002,261
40057042,1,272.0,4,201701,2,39.411,75
40057063,1,265.7,4,201611,1,1.319,28
40057074,1,239.6,6,201612,1,1.832,75
40057074,1,239.6,6,201612,4,9.003,140
40057074,1,239.6,6,201612,6,4.751,20
40057108,1,274.8,5,201701,1,0.126,10
40057108,1,274.8,5,201701,2,7.466,50
40057142,1,292.0,6,201703,2,22.394,84
40057142,2,292.0,6,201703,2,5.067,20
40057143,1,243.2,2,201611,1,2.598,66
40057143,1,243.2,2,201611,2,15.248999999999999,45
40057143,2,243.2,2,201611,2,17.249,48
40057180,1,252.8,1,201703,1,1.246,40
40057180,1,252.8,1,201703,2,5.85,35
40057200,1,257.1,7,201702,2,12.753,46
40057233,1,227.7,6,201701,2,39.271,82
40057233,2,227.7,6,201701,2,2.059,20
40057254,1,218.1,3,201702,2,23.018,70
40057254,2,218.1,3,201702,2,34.249,115
40057369,1,227.9,6,201702,2,5.2989999999999995,36
40057372,1,223.6,6,201704,1,2.0,40
40057372,1,223.6,6,201704,2,67.44800000000001,174
40057372,2,223.6,6,201704,1,2.964,43
40057372,2,223.6,6,201704,2,70.131,178
40057378,1,255.8,6,201702,1,1.9220000000000002,76
40057378,1,255.8,6,201702,2,31.499000000000002,58
40057378,1,255.8,6,201702,5,82.018,162
40057378,2,255.8,6,201702,2,111.991,183
40057398,1,208.7,5,201611,3,18.53,65
40057401,1,257.1,1,201702,1,2.44,50
40057401,1,257.1,1,201702,7,1.429,20
40057431,2,272.0,1,201701,2,16.541,35
40057606,1,238.2,4,201702,2,36.968,70
40057606,2,238.2,4,201702,2,104.787,155
40057606,3,238.2,4,201702,2,2.0,15
40057608,1,208.7,6,201611,4,5.619,30
40057657,1,255.8,1,201702,2,4.766,28
40057659,1,236.6,6,201702,2,37.973,140
40057659,2,236.6,6,201702,2,82.557,120
40057701,1,265.7,5,201611,2,34.888,80
40057701,2,265.7,5,201611,2,31.262999999999998,60
40057722,1,274.6,7,201702,2,95.548,150
40057802,1,218.1,6,201703,1,3.351,88
40057802,1,218.1,6,201703,3,7.511,37
40057802,2,218.1,6,201703,1,2.0,47
40057802,2,218.1,6,201703,2,218.996,225
40057802,2,218.1,6,201703,3,9.466000000000001,35
40057822,1,220.0,4,201702,1,0.512,20
40057822,1,220.0,4,201702,2,75.712,153
40057822,2,220.0,4,201702,1,0.99,15
40057822,2,220.0,4,201702,2,39.564,125
40057823,1,280.1,7,201702,1,0.28,4
40057823,1,280.1,7,201702,2,9.618,23
40057828,1,265.9,6,201612,2,14.691,35
40057828,2,265.9,6,201612,2,6.763,25
40057828,3,265.9,6,201612,2,145.484,225
40057848,1,235.6,7,201702,2,26.735,79
40057848,2,235.6,7,201702,2,21.272,56
40057939,1,272.0,4,201701,2,48.555,120
40057939,2,272.0,4,201701,2,48.555,90
40058003,1,229.8,7,201611,2,18.803,65
40058003,2,229.8,7,201611,2,38.644,140
40058003,3,229.8,7,201611,2,38.644,115
40058134,1,265.9,7,201612,1,1.964,76
40058203,1,235.4,7,201703,2,7.312,30
40058273,1,225.1,2,201701,2,3.356,21
40058273,2,225.1,2,201701,2,270.009,390
40058320,1,263.7,7,201612,1,0.112,2
40058320,1,263.7,7,201612,2,19.722,70
40058320,2,263.7,7,201612,2,19.722,70
40058347,1,280.1,1,201702,2,36.001999999999995,60
40058347,2,280.1,1,201702,2,36.001999999999995,60
40058349,1,265.9,3,201612,1,1.0,45
40058349,1,265.9,3,201612,2,17.032,85
40058405,1,252.8,5,201703,2,23.759,80
40058577,1,246.9,3,201701,2,15.727,60
40058577,2,246.9,3,201701,2,18.485,90
40058596,1,225.1,6,201701,1,2.066,35
40058596,1,225.1,6,201701,2,57.949,135
40058596,2,225.1,6,201701,2,47.387,65
40058596,3,225.1,6,201701,2,46.284,74
40058600,2,272.0,6,201701,2,41.1,98
40058600,3,272.0,6,201701,2,25.925,55
40058894,1,218.8,1,201703,2,121.487,180
40058894,2,218.8,1,201703,2,121.48599999999999,180
40058899,1,292.1,4,201704,2,38.297,82
40058899,2,292.1,4,201704,2,98.61800000000001,213
40058932,1,257.1,5,201702,1,1.104,30
40058955,1,202.1,5,201612,2,28.181,95
40058996,1,210.8,6,201611,2,42.811,75
40059004,1,223.6,7,201704,2,38.015,90
40059030,1,262.3,5,201612,2,58.766,170
40059030,2,262.3,5,201612,2,58.722,135
40059042,1,252.2,5,201703,2,63.71,255
40059042,2,252.2,5,201703,1,1.4,60
40059042,2,252.2,5,201703,5,55.013,252
40059133,1,274.6,3,201701,2,25.557000000000002,90
40059133,2,274.6,3,201701,2,191.56900000000002,260
40059172,1,227.9,2,201702,2,62.66,90
40059245,1,223.6,3,201704,2,11.149999999999999,55
40059245,2,223.6,3,201704,2,37.049,85
40059321,1,280.1,2,201702,2,13.687,31
40059334,1,218.6,2,201703,2,94.477,170
40059359,3,203.2,6,201611,3,13.592,65
40059399,1,276.6,6,201702,2,11.072,40
40059412,1,202.1,5,201612,2,60.558,160
40059506,1,280.1,5,201702,2,158.019,223
40059600,1,227.9,5,201702,2,71.95,128
40059708,1,265.9,5,201612,2,2.076,17
40059708,1,265.9,5,201612,4,18.903,105
40059730,1,280.1,7,201702,2,28.244,58
40059730,2,280.1,7,201702,2,39.848,119
40059792,1,243.5,5,201701,1,0.128,4
40059792,1,243.5,5,201701,2,1.394,6
40059900,1,219.1,5,201612,2,36.436,43
40059900,2,219.1,5,201612,2,32.679,72
40060003,1,263.2,2,201701,1,3.561,85
40060021,1,227.6,2,201703,1,2.138,60
40060021,1,227.6,2,201703,2,343.595,390
40060021,2,227.6,2,201703,1,2.138,60
40060021,2,227.6,2,201703,2,343.595,390
40060034,1,265.7,6,201611,4,2.437,90
40060074,2,248.2,6,201704,2,51.993,115
40060079,1,256.3,6,201702,2,2.733,17
40060079,1,256.3,6,201702,9,42.031000000000006,240
40060117,1,232.7,1,201611,2,23.4,52
40060117,2,232.7,1,201611,2,16.22,32
40060152,1,274.6,1,201702,2,10.699,42
40060152,2,274.6,1,201702,2,10.699,42
40060168,1,243.2,3,201611,2,96.808,120
40060168,1,243.2,3,201611,8,1793.046,195
40060195,2,272.0,5,201701,2,25.834,50
40060210,1,251.5,3,201703,2,74.789,165
40060210,3,251.5,3,201703,2,9.193,50
40060352,1,263.7,6,201612,1,0.052,1
40060352,1,263.7,6,201612,2,19.718,85
40060352,2,263.7,6,201612,1,3.2990000000000004,94
40060352,2,263.7,6,201612,2,27.868,80
40060362,1,263.8,6,201701,2,0.958,20
40060388,1,227.7,2,201701,2,13.943999999999999,40
40060393,1,246.2,7,201701,2,11.376000000000001,30
40060404,1,228.4,7,201612,2,274.16200000000003,241
40060404,2,228.4,7,201612,2,268.04,231
40060623,1,223.3,2,201701,2,52.561,75
40060707,1,223.3,5,201701,2,35.983000000000004,75
40060707,2,223.3,5,201701,2,35.983000000000004,75
40060727,1,291.7,6,201703,2,9.376,40
40060727,2,291.7,6,201703,2,9.376,40
40060727,3,291.7,6,201703,1,0.773,12
40060727,3,291.7,6,201703,2,7.276,43
40060727,3,291.7,6,201703,5,43.615,165
40060731,1,295.1,1,201704,2,13.875,35
40060731,2,295.1,1,201704,2,16.208,45
40060731,3,295.1,1,201704,2,26.754,40
40060748,1,254.1,7,201704,7,2.939,60
40060751,1,257.1,6,201702,2,27.447,57
40060792,1,251.5,7,201704,2,8.176,160
40060792,2,251.5,7,201704,2,18.158,75
40060792,3,251.5,7,201704,2,8.177,45
40060819,1,262.9,3,201612,2,22.223,110
40060882,1,276.6,1,201702,2,12.634,34
40060882,2,276.6,1,201702,2,14.246,45
40060882,3,276.6,1,201702,2,14.246,45
40060937,1,219.9,6,201703,1,0.444,25
40060937,1,219.9,6,201703,2,9.962,53
40060937,2,219.9,6,201703,2,75.714,131
40060939,1,276.6,7,201702,2,1.484,10
40060974,1,230.6,2,201701,2,18.675,40
40060974,2,230.6,2,201701,2,7.667999999999999,30
40060974,3,230.6,2,201701,2,13.565,16
40060974,4,230.6,2,201701,4,14.381,80
40061017,1,220.5,6,201703,1,1.526,39
40061017,1,220.5,6,201703,2,5.558,42
40061017,1,220.5,6,201703,3,2.4139999999999997,15
40061027,2,203.2,2,201611,2,1.853,387
40061098,1,208.7,5,201611,2,15.553999999999998,40
40061098,2,208.7,5,201611,2,51.74,75
40061120,1,254.1,5,201704,2,55.694,77
40061120,2,254.1,5,201704,1,2.0,30
40061120,2,254.1,5,201704,2,43.41,110
40061128,1,230.6,6,201703,2,40.211,69
40061161,1,220.0,6,201702,1,3.0,30
40061161,2,220.0,6,201702,2,9.795,32
40061255,1,230.3,1,201704,2,321.488,311
40061255,2,230.3,1,201704,2,321.488,306
40061257,2,210.8,6,201611,2,7.945,33
40061313,1,263.8,5,201701,2,4.0920000000000005,20
40061313,2,263.8,5,201701,2,18.398,72
40061336,1,245.8,2,201611,1,11.882,73
40061336,1,245.8,2,201611,2,27.877,80
40061336,1,245.8,2,201611,6,40.431,90
40061336,2,245.8,2,201611,5,31.489,154
40061380,1,234.5,5,201703,2,6.231,40
40061380,2,234.5,5,201703,2,3.5839999999999996,20
40061390,1,263.2,2,201701,2,154.77,180
40061423,1,218.1,4,201702,2,44.937,68
40061423,2,218.1,4,201702,2,6.003,25
40061423,2,218.1,4,201702,4,3.442,59
40061439,1,265.9,7,201612,2,27.472,34
40061466,1,262.3,2,201612,2,29.949,82
40061466,2,262.3,2,201612,2,5.495,35
40061474,1,295.1,2,201704,2,12.683,60
40061474,2,295.1,2,201704,2,42.845,168
40061476,1,227.7,3,201701,4,11.708,150
40061476,2,227.7,3,201701,3,3.802,25
40061605,1,271.2,2,201611,2,6.938000000000001,30
40061605,3,271.2,2,201611,3,0.936,10
40061605,6,271.2,2,201611,1,1.3,30
40061631,1,290.3,3,201703,2,113.289,150
40061631,2,290.3,3,201703,2,12.216999999999999,40
40061633,1,291.7,1,201704,1,1.931,40
40061633,1,291.7,1,201704,2,36.063,95
40061633,2,291.7,1,201704,2,50.658,110
40061701,1,220.5,4,201703,2,53.158,142
40061701,2,220.5,4,201703,2,24.814999999999998,64
40061701,3,220.5,4,201703,2,26.266,76
40061706,1,262.9,6,201612,1,0.039,5
40061706,1,262.9,6,201612,7,101.194,212
40061739,1,211.8,4,201612,2,69.777,135
40061790,1,235.8,7,201703,2,32.878,64
40061790,2,235.8,7,201703,2,71.589,95
40061885,1,243.1,3,201704,2,8.134,25
40061885,2,243.1,3,201704,2,11.575,30
40061930,1,254.1,2,201704,2,26.773,55
40061930,1,254.1,2,201704,7,7.471,15
40061930,1,254.1,2,201704,8,528.253,120
40061930,1,254.1,2,201704,10,92.745,135
40061930,2,254.1,2,201704,2,154.788,123
40061955,1,202.1,3,201611,2,76.659,194
40061971,1,218.3,2,201702,2,55.379000000000005,120
40061971,2,218.3,2,201702,2,31.795,60
40061986,1,245.8,6,201611,2,5.245,20
40061986,2,245.8,6,201611,2,5.245,20
40062007,1,255.3,2,201612,2,36.123999999999995,85
40062007,2,255.3,2,201612,2,36.123999999999995,85
40062012,1,227.6,4,201703,2,6.188,35
40062012,2,227.6,4,201703,2,6.188,40
40062026,1,209.2,6,201612,2,80.354,130
40062026,2,209.2,6,201612,2,80.354,115
40062039,1,271.2,2,201611,2,61.221999999999994,155
40062039,2,271.2,2,201611,2,270.521,355
40062119,1,219.9,6,201703,2,18.284,20
40062119,2,219.9,6,201703,2,1.558,7
40062230,1,246.9,6,201701,2,36.406,139
40062230,2,246.9,6,201701,2,19.472,70
40062261,1,225.8,4,201701,2,10.859,45
40062262,1,274.3,4,201701,2,55.461,168
40062262,3,274.3,4,201701,2,25.405,53
40062266,1,218.1,5,201702,2,87.897,180
40062291,1,220.5,4,201703,1,3.0,90
40062291,1,220.5,4,201703,2,4.003,25
40062316,1,212.7,3,201611,2,9.087,30
40062359,1,209.2,4,201612,2,95.734,145
40062359,2,209.2,4,201612,2,98.316,147
40062373,1,218.1,7,201703,2,56.691,96
40062373,2,218.1,7,201703,2,42.692,61
40062462,1,291.7,5,201703,2,12.502,95
40062462,2,291.7,5,201703,2,11.459,67
40062462,3,291.7,5,201703,1,0.646,20
40062550,1,292.1,1,201704,2,15.392,36
40062550,2,292.1,1,201704,2,15.392,36
40062635,1,227.9,7,201702,2,90.04400000000001,175
40062635,2,227.9,7,201702,2,90.04400000000001,165
40062688,1,218.3,5,201702,2,25.474,77
40062706,1,264.9,4,201701,2,21.169,42
40062706,2,264.9,4,201701,2,26.974,62
40062720,2,218.1,5,201702,2,3.5149999999999997,30
40062733,1,227.7,4,201701,2,2.436,20
40062735,1,209.2,4,201612,2,27.185,40
40062735,2,209.2,4,201612,2,23.146,45
40062735,3,209.2,4,201612,2,26.443,60
40062742,1,218.6,5,201703,1,0.582,10
40062742,1,218.6,5,201703,2,10.46,48
40062760,1,250.1,7,201612,2,20.0,69
40062783,1,255.8,6,201702,3,6.505,35
40062783,2,255.8,6,201702,4,12.469,15
40062783,2,255.8,6,201702,7,14.106,32
40062783,2,255.8,6,201702,8,1220.208,235
40062828,1,218.1,3,201702,2,41.343999999999994,60
40062828,3,218.1,3,201702,2,23.277,90
40062828,4,218.1,3,201702,2,17.259,55
40062933,1,220.5,5,201703,1,2.11,32
40062933,1,220.5,5,201703,2,6.007,35
40062944,1,254.1,5,201704,2,1.308,12
40062949,1,291.8,6,201703,1,1.457,60
40062949,1,291.8,6,201703,2,13.809000000000001,80
40063100,1,209.2,2,201612,2,3.5389999999999997,23
40063117,1,243.2,4,201611,1,0.128,2
40063117,1,243.2,4,201611,2,6.202999999999999,36
40063117,2,243.2,4,201611,1,0.128,2
40063117,2,243.2,4,201611,2,6.202999999999999,36
40063138,1,286.7,6,201703,2,27.680999999999997,120
40063138,2,286.7,6,201703,2,5.0,515
40063138,3,286.7,6,201703,2,18.71,60
40063336,1,219.9,5,201703,2,58.132999999999996,147
40063336,2,219.9,5,201703,2,27.923,90
40063412,1,281.9,6,201702,1,1.871,33
40063412,1,281.9,6,201702,2,64.233,95
40063412,2,281.9,6,201702,1,0.011,2
40063412,2,281.9,6,201702,2,45.279,70
40063492,1,291.8,4,201703,2,14.316,63
40063497,1,251.6,2,201612,1,1.964,65
40063497,1,251.6,2,201612,6,2.573,30
40063497,1,251.6,2,201612,7,2.202,15
40063510,1,203.2,4,201611,2,33.578,90
40063510,2,203.2,4,201611,2,36.751,85
40063605,1,251.5,7,201704,7,6.834,53
40063605,2,251.5,7,201704,2,104.216,180
40063605,2,251.5,7,201704,7,13.101,75
40063783,1,218.1,1,201703,2,14.009,35
40063827,1,238.3,3,201612,2,17.868000000000002,65
40063832,1,271.2,5,201611,2,17.375,71
40063832,2,271.2,5,201611,2,6.303000000000001,31
40063870,1,208.7,6,201611,1,1.0,35
40063870,1,208.7,6,201611,2,35.687,60
40064028,1,212.7,4,201611,2,39.286,45
40064070,1,236.2,2,201702,2,13.409,92
40064102,1,253.8,6,201703,2,30.200000000000003,65
40064102,2,253.8,6,201703,2,19.159,35
40064102,3,253.8,6,201703,2,2.346,10
40064129,1,230.6,3,201701,2,20.581,84
40064129,2,230.6,3,201701,2,9.355,42
40064285,1,264.9,5,201701,2,17.227,58
40064376,1,281.9,4,201702,2,1.424,12
40064376,1,281.9,4,201702,4,5.681,119
40064376,2,281.9,4,201702,1,0.134,6
40064376,2,281.9,4,201702,2,1.424,9
40064376,2,281.9,4,201702,6,7.861,110
40064407,1,240.8,4,201701,1,2.0,150
40064407,1,240.8,4,201701,2,34.851,220
40064407,2,240.8,4,201701,2,16.597,69
40064626,1,272.0,2,201701,1,0.309,20
40064626,1,272.0,2,201701,2,15.609,100
40064626,2,272.0,2,201701,1,0.582,20
40064661,1,237.2,5,201704,2,6.416,30
40064669,1,239.6,1,201701,2,10.182,40
40064669,2,239.6,1,201701,2,365.555,335
40064693,1,218.6,6,201703,6,38.742999999999995,228
40064712,1,281.9,1,201702,1,0.366,10
40064712,1,281.9,1,201702,4,5.98,65
40064833,1,264.9,7,201701,2,39.388,140
40064845,1,230.3,3,201704,1,0.444,10
40064845,1,230.3,3,201704,2,50.791,108
40064854,1,203.2,3,201611,2,25.833,110
40064949,2,272.0,6,201701,2,18.616999999999997,40
40064983,1,256.3,2,201702,2,47.194,85
40064983,2,256.3,2,201702,2,63.533,90
40065009,1,280.1,4,201702,2,1.66,25
40065009,2,280.1,4,201702,2,4.014,15
40065035,1,257.1,3,201702,1,3.73,16
