HOUSEID,PERSONID,DRIVER,EDUC,R_AGE,R_RACE,R_SEX_IMP,WORKER
40131660,1,1,5,72,1,2,2
40131714,1,1,5,35,1,2,1
40131714,2,1,2,42,1,1,1
40131714,3,1,2,65,1,1,2
40131717,1,2,2,41,1,2,1
40131717,2,1,1,69,1,1,2
40131717,3,2,2,45,1,1,2
40131766,1,1,3,69,1,2,1
40131854,1,1,5,77,1,1,2
40131854,2,1,4,76,1,2,2
40131873,1,1,5,64,1,1,1
40131873,2,1,5,68,1,2,1
40131888,1,1,4,56,2,2,1
40131888,2,1,4,58,2,1,1
40131922,1,1,4,70,3,1,2
40131922,2,2,4,63,3,2,2
40131986,1,1,4,27,1,2,1
40131986,2,1,2,28,1,1,1
40132002,1,1,5,70,1,1,2
40132002,2,2,2,74,1,2,2
40132008,1,1,2,70,1,1,2
40132032,1,1,2,44,1,1,1
40132032,2,1,3,40,1,2,1
40132032,3,1,1,62,1,2,2
40132032,4,1,1,47,1,1,1
40132032,5,1,4,23,1,2,1
40132032,6,1,2,24,1,1,1
40132044,1,1,5,64,1,1,1
40132044,2,1,2,60,1,2,2
40132126,1,1,3,40,1,2,1
40132126,2,1,2,42,1,1,1
40132131,1,1,4,67,1,2,2
40132153,1,1,5,48,1,2,1
40132153,2,1,4,43,1,1,1
40132181,1,1,4,76,1,1,2
40132181,2,1,3,70,1,2,2
40132186,1,1,4,27,1,2,2
40132186,2,1,1,54,97,1,2
40132186,3,2,1,53,97,2,1
40132186,4,2,3,35,97,1,2
40132186,5,2,3,34,97,1,2
40132186,6,1,3,26,97,1,2
40132204,1,1,2,70,1,2,2
40132214,1,1,4,22,1,1,2
40132231,1,1,3,47,2,1,1
40132257,1,1,3,72,1,2,2
40132257,2,1,2,73,1,1,2
40132280,1,1,2,24,6,2,1
40132406,1,1,3,57,1,1,1
40132449,1,1,5,32,3,1,1
40132449,2,2,5,26,3,2,2
40132451,1,1,3,69,1,1,1
40132451,2,1,2,70,1,2,2
40132451,3,2,2,47,1,2,2
40132454,1,1,4,48,1,1,1
40132496,1,1,5,54,1,2,1
40132573,1,1,3,52,1,2,1
40132573,2,1,3,85,1,1,2
40132656,1,2,1,58,1,2,2
40132713,1,1,4,28,1,1,1
40132850,1,1,4,48,1,2,1
40132850,2,1,1,16,1,2,2
40132886,1,1,5,69,1,1,1
40132886,2,1,5,69,1,2,1
40132961,1,1,3,27,1,1,2
40132963,1,1,4,37,1,1,2
40132963,2,1,5,42,1,2,1
40133033,1,1,2,83,1,2,2
40133046,1,1,4,63,1,1,2
40133046,2,1,3,60,1,2,2
40133046,3,1,4,23,1,1,1
40133109,1,1,5,62,1,1,1
40133109,2,1,5,62,1,1,2
40133127,1,1,5,38,1,2,1
40133150,1,1,3,64,2,2,2
40133217,1,1,4,52,1,2,1
40133217,2,1,4,56,1,1,2
40133303,1,1,3,67,2,1,2
40133352,1,1,5,62,97,1,1
40133352,2,1,2,60,97,2,2
40133364,1,1,3,65,1,1,2
40133364,2,1,3,63,1,2,1
40133562,1,1,4,24,1,2,1
40133565,1,1,4,51,1,1,1
40133565,2,1,3,49,1,2,2
40133565,3,1,3,22,1,1,2
40133572,1,1,2,80,1,1,2
40133572,2,1,2,72,1,2,2
40133602,1,1,5,45,1,1,1
40133602,2,1,5,39,1,2,1
40133608,1,1,4,47,1,2,1
40133608,2,1,2,48,1,1,1
40133658,1,1,2,57,1,2,1
40133742,1,1,5,48,1,1,1
40133742,2,1,3,48,1,2,2
40133742,3,1,1,17,1,1,2
40133742,4,1,1,17,1,1,2
40133841,1,1,4,68,1,1,2
40133841,2,1,4,57,1,2,1
40133849,1,1,2,69,1,2,2
40133849,2,1,3,60,1,1,2
40133852,1,1,3,67,1,1,2
40133852,2,1,4,64,1,2,2
40133892,1,1,2,73,1,1,2
40133903,1,1,4,58,1,1,2
40133903,2,1,5,57,1,2,1
40133912,1,1,4,40,1,1,1
40134015,1,1,2,45,1,1,1
40134061,1,1,5,40,3,1,1
40134075,1,1,5,85,1,2,2
40134075,2,2,2,86,1,1,2
40134112,1,1,3,61,1,1,2
40134182,1,1,4,69,1,1,1
40134182,2,1,3,66,1,2,2
40134185,1,1,4,67,1,2,1
40134227,1,1,4,55,2,2,1
40134227,2,1,2,25,2,2,1
40134277,1,1,4,38,1,2,1
40134321,1,1,4,68,1,2,2
40134403,1,1,5,51,1,2,1
40134444,1,1,4,29,1,2,1
40134453,1,1,5,67,1,1,2
40134453,2,1,5,64,1,2,1
40134455,1,1,3,67,1,1,1
40134455,2,1,3,67,1,2,2
40134516,1,1,4,37,6,2,1
40134516,2,1,4,39,1,1,1
40134535,1,1,5,70,1,1,1
40134535,2,2,5,76,1,2,2
40134544,1,1,2,59,1,1,2
40134544,2,1,2,62,1,2,2
40134546,1,1,4,49,1,1,1
40134546,2,1,5,48,1,2,2
40134546,3,1,1,19,1,1,2
40134560,1,1,3,58,1,1,2
40134560,2,1,2,77,1,2,2
40134572,1,1,3,61,97,1,1
40134572,2,1,3,60,1,2,1
40134730,1,1,4,50,1,2,1
40134771,1,1,3,65,1,1,1
40134845,1,1,3,43,1,2,1
40134845,2,1,2,21,1,1,1
40134892,1,1,4,30,1,2,2
40134892,2,1,5,34,1,1,1
40134931,1,1,4,33,1,1,1
40134975,1,2,3,48,2,2,2
40134995,1,1,5,66,1,1,1
40134995,2,1,4,61,1,2,1
40135001,1,1,4,56,1,2,1
40135013,1,1,2,21,2,2,1
40135013,2,1,3,22,2,2,2
40135013,3,2,2,16,2,2,2
40135013,4,2,3,18,2,2,2
40135181,1,1,3,70,2,1,2
40135181,2,1,4,68,2,2,2
40135212,1,1,5,78,1,1,2
40135212,2,1,4,77,1,2,1
40135228,1,1,4,53,1,1,1
40135288,1,2,5,78,1,1,2
40135374,1,1,2,42,6,1,1
40135374,2,2,2,41,1,2,2
40135374,3,2,3,20,1,2,1
40135374,4,2,1,18,1,1,2
40135375,1,1,3,70,1,2,2
40135389,1,1,5,75,1,1,2
40135389,2,1,5,75,1,2,2
40135399,1,1,3,70,1,2,1
40135460,1,1,3,61,1,2,1
40135460,2,1,3,67,1,1,2
40135572,1,1,2,68,1,2,2
40135572,2,1,2,59,1,1,1
40135572,3,1,3,25,1,1,1
40135682,1,1,4,28,3,2,1
40135688,1,1,2,79,1,2,2
40135688,2,2,1,82,1,1,2
40135717,1,1,4,52,1,1,1
40135756,1,1,3,57,1,1,1
40135756,2,1,4,58,1,2,2
40135756,3,1,3,31,1,1,2
40135767,1,1,3,65,2,1,1
40135767,2,1,1,55,97,2,1
40135878,1,1,3,74,1,1,2
40135878,2,1,4,56,1,2,1
40135900,1,1,5,58,1,1,1
40135900,2,1,4,57,1,2,1
40135917,1,2,3,30,1,2,2
40135917,2,2,3,34,1,1,1
40135919,1,1,3,61,6,2,2
40135939,1,1,3,49,1,1,1
40135939,2,2,1,17,1,1,2
40135962,1,1,4,25,1,2,1
40135962,2,1,4,24,1,2,1
40135991,1,1,4,49,3,2,1
40135991,2,1,4,50,3,1,1
40135991,3,1,3,19,3,2,2
40135991,4,1,3,18,3,1,2
40136008,1,1,5,62,1,2,2
40136035,1,1,4,67,1,2,2
40136040,1,1,4,30,5,2,1
40136040,2,1,3,34,5,1,1
40136040,3,1,2,59,5,2,1
40136073,1,1,2,74,1,1,2
40136073,2,1,2,72,1,2,2
40136181,1,1,4,61,1,1,1
40136211,1,1,2,57,1,1,2
40136211,2,1,2,57,97,2,1
40136211,3,1,2,33,1,1,1
40136265,1,1,3,73,1,1,2
40136265,2,1,2,68,1,2,2
40136307,1,1,5,58,1,1,2
40136307,2,1,4,58,1,2,1
40136388,1,1,5,43,1,1,2
40136452,1,1,4,92,1,2,2
40136499,1,1,4,58,1,1,1
40136499,2,1,3,57,1,2,1
40136563,1,1,3,74,2,2,1
40136582,1,1,3,60,1,2,1
40136643,1,1,4,36,1,2,1
40136719,1,1,4,29,1,2,1
40136719,2,1,4,30,1,1,1
40136854,1,1,5,72,1,2,2
40136854,2,1,5,73,1,1,2
40136900,1,1,4,32,3,1,1
40136900,2,2,3,42,3,2,2
40136901,1,1,5,42,1,2,1
40136901,2,1,3,18,1,2,2
40136901,3,1,3,18,1,2,2
40136934,1,1,4,70,1,1,2
40136934,2,1,4,70,1,2,2
40137055,1,1,5,65,1,2,2
40137055,2,1,5,65,1,2,2
40137072,1,1,3,59,1,1,1
40137072,2,1,1,60,1,2,1
40137072,3,1,1,41,1,1,1
40137105,1,1,5,63,1,1,2
40137105,2,1,5,63,1,2,2
40137183,1,1,4,67,1,1,1
40137183,2,1,4,62,1,2,1
40137236,1,2,5,28,1,2,1
40137307,1,1,4,31,97,2,1
40137307,2,1,3,29,97,1,1
40137311,1,1,1,58,97,2,2
40137377,1,1,1,52,97,2,2
40137393,1,1,5,34,1,1,1
40137393,2,1,4,32,1,2,2
40137419,1,1,5,26,1,1,1
40137440,1,1,3,53,1,2,1
40137462,1,1,5,32,1,1,1
40137462,2,1,5,31,1,2,1
40137466,1,1,3,60,1,2,2
40137466,2,1,1,60,1,1,1
40137467,1,1,4,57,1,2,2
40137467,2,1,4,58,1,1,1
40137488,1,1,3,51,1,1,1
40137488,2,1,2,30,6,2,1
40137518,1,1,3,44,1,2,1
40137518,2,1,3,19,1,2,1
40137559,1,1,4,78,1,1,2
40137559,2,1,3,78,1,2,2
40137605,1,1,5,71,3,2,2
40137676,1,1,4,64,1,1,2
40137676,2,1,4,62,1,1,2
40137696,1,2,5,26,1,1,1
40137696,2,2,5,22,1,2,1
40137696,3,2,3,20,1,2,1
40137724,1,1,3,24,1,1,1
40137724,2,1,3,36,1,2,1
40137765,1,1,3,70,1,2,2
40137801,1,1,3,67,2,2,1
40137801,2,1,4,67,2,1,1
40137867,1,1,4,56,1,1,1
40137907,1,1,5,51,3,2,2
40137907,2,1,5,51,3,1,1
40137934,1,1,4,70,1,1,2
40137934,2,1,3,68,1,2,2
40137969,1,1,5,77,1,2,2
40137969,2,1,5,74,1,1,1
40138119,1,1,3,59,1,2,2
40138119,2,2,5,77,1,1,2
40138121,1,1,5,69,1,2,2
40138121,2,1,5,70,1,1,1
40138124,1,1,3,46,1,2,1
40138124,2,1,2,23,6,1,1
40138124,3,2,2,19,6,1,2
40138124,4,1,2,21,1,2,1
40138156,1,1,4,60,1,1,1
40138159,1,1,4,49,1,1,1
40138159,2,1,3,60,1,2,1
40138159,3,1,1,17,1,1,1
40138207,1,1,5,60,1,1,1
40138207,2,1,5,54,1,2,1
40138221,1,1,2,24,1,1,1
40138221,2,1,2,22,1,2,1
40138223,1,1,4,31,1,1,1
40138223,2,1,4,30,1,2,1
40138227,1,1,3,53,1,2,1
40138227,2,1,4,51,1,1,2
40138233,1,1,3,43,1,2,1
40138233,2,1,3,47,1,1,1
40138233,3,1,4,75,1,2,2
40138233,4,1,2,24,1,2,1
40138278,1,1,3,39,97,2,1
40138278,2,1,2,38,97,1,1
40138278,3,1,2,57,97,2,1
40138283,1,1,3,49,1,1,1
40138283,2,1,3,50,1,2,1
40138283,3,1,3,18,1,1,2
40138316,1,1,3,75,1,2,2
40138410,1,1,4,77,1,1,2
40138410,2,1,3,59,1,2,1
40138410,3,1,3,23,1,2,1
40138446,1,1,3,53,2,1,2
40138446,2,1,2,54,1,2,1
40138491,1,1,5,50,1,2,1
40138491,2,1,4,52,1,1,1
40138495,1,1,5,63,1,1,1
40138495,2,1,4,64,1,2,2
40138531,1,1,4,28,1,1,2
40138531,2,1,4,27,1,2,1
40138543,1,1,3,57,2,1,1
40138543,2,1,2,52,2,1,1
40138646,1,1,4,27,2,1,2
40138660,1,1,4,80,1,1,2
40138660,2,1,4,80,1,2,2
40138660,3,1,5,55,1,1,1
40138712,1,1,3,81,1,1,2
40138712,2,1,2,66,1,2,2
40138721,1,1,5,83,1,1,2
40138721,2,1,4,81,1,2,2
40138746,1,1,4,60,2,2,1
40138910,1,1,4,62,1,2,1
40138980,1,1,3,49,1,2,1
40138980,2,1,2,68,1,2,1
40139047,1,1,5,66,1,2,1
40139047,2,1,5,68,1,1,1
40139061,1,1,4,77,1,1,2
40139061,2,1,3,72,1,2,2
40139063,1,1,2,54,97,1,1
40139080,1,1,4,64,1,2,2
40139080,2,1,4,64,1,1,1
40139080,3,2,1,92,1,2,2
40139139,1,1,4,80,3,1,1
40139139,2,1,2,61,3,2,2
40139233,1,1,4,57,1,2,1
40139233,2,1,5,58,1,1,1
40139283,1,1,4,49,1,2,1
40139283,2,1,4,47,1,1,1
40139283,3,1,3,22,1,1,1
40139289,1,2,2,57,2,1,2
40139314,1,1,3,60,1,1,2
40139342,1,1,3,64,1,2,2
40139352,1,1,3,26,1,2,1
40139352,2,1,4,30,1,1,1
40139417,1,1,4,27,1,2,1
40139417,2,1,4,26,1,1,1
40139428,1,1,4,32,1,1,1
40139428,2,1,4,28,1,2,1
40139514,1,1,4,24,1,2,1
40139514,2,1,3,26,1,1,1
40139536,1,1,2,23,2,2,1
40139638,1,1,3,62,2,1,2
40139648,1,1,2,68,1,2,1
40139681,1,1,5,71,1,1,1
40139681,2,1,3,65,1,2,1
40139687,1,1,2,42,2,2,2
40139721,1,1,4,65,1,1,2
40139721,2,1,5,63,1,2,1
40139733,1,1,5,79,1,1,2
40139733,2,1,4,79,1,2,2
40139977,1,1,4,30,97,2,1
40140032,1,1,5,26,1,2,1
40140138,1,1,5,65,1,2,1
40140145,1,1,3,56,1,2,1
40140145,2,1,3,56,1,1,1
40140154,1,1,5,64,1,1,1
40140230,1,1,3,57,1,2,1
40140250,1,1,5,32,1,2,1
40140250,2,1,4,33,1,1,1
40140263,1,1,4,50,1,2,1
40140263,2,1,2,19,1,1,1
40140267,1,1,3,48,1,1,1
40140341,1,1,5,84,1,1,2
40140341,2,1,4,84,1,2,2
40140430,1,1,3,46,1,1,1
40140432,1,1,4,71,1,2,2
40140494,1,1,4,68,1,2,2
40140494,2,1,3,71,1,1,2
40140533,1,1,5,27,1,2,1
40140533,2,1,5,27,1,1,1
40140554,1,1,3,28,1,1,1
40140570,1,1,4,39,1,1,1
40140574,1,1,4,40,1,2,1
40140574,2,2,4,41,1,1,1
40140608,1,1,5,74,1,2,1
40140668,1,1,3,71,1,2,2
40140810,1,1,3,52,2,2,2
40140845,1,1,4,62,1,1,2
40140845,2,1,3,54,1,2,2
40140873,1,1,3,54,2,1,2
40140873,2,1,1,48,2,2,2
40140873,3,2,3,19,2,2,2
40140873,4,2,1,19,2,2,2
40140873,5,2,3,21,2,1,1
40141044,1,1,4,70,2,2,2
40141044,2,1,3,62,2,2,2
40141044,3,1,2,24,2,2,1
40141068,1,1,4,50,3,2,1
40141080,1,1,5,52,1,1,1
40141080,2,1,5,55,1,2,1
40141080,3,1,4,23,1,1,1
40141080,4,1,3,19,1,2,1
40141181,1,1,3,43,1,2,1
40141181,2,2,3,23,6,1,1
40141203,1,1,5,36,1,1,1
40141203,2,1,5,33,1,2,1
40141213,1,1,5,75,1,1,2
40141213,2,2,2,46,1,2,2
40141257,1,1,5,75,1,1,2
40141257,2,1,5,71,1,2,2
40141277,1,1,5,69,1,1,1
40141277,2,1,5,57,1,2,1
40141309,1,1,4,60,1,1,2
40141309,2,1,4,67,1,2,1
40141333,1,1,3,55,1,1,1
40141333,2,1,4,51,1,2,2
40141367,1,1,5,52,1,1,1
40141367,2,1,4,43,1,2,1
40141388,1,1,3,67,1,2,2
40141388,2,1,3,47,1,1,1
40141392,1,1,4,49,1,1,1
40141413,1,1,4,26,3,1,1
40141413,2,1,4,27,1,2,1
40141419,1,1,3,59,1,1,1
40141419,2,1,5,53,1,2,1
40141543,1,1,5,61,1,1,1
40141543,2,1,3,58,1,2,1
40141630,1,1,5,65,1,1,1
40141630,2,1,4,70,6,2,2
40141652,1,1,3,61,1,2,1
40141656,1,1,3,54,1,1,2
40141675,1,1,2,58,1,1,2
40141675,2,2,1,87,1,2,2
40141675,3,1,5,46,1,1,2
40141681,1,1,3,37,2,1,1
40141681,2,1,5,30,2,2,2
40141690,1,1,4,52,1,1,1
40141710,1,1,2,64,1,1,2
40141710,2,1,2,58,1,2,1
40141806,1,1,4,70,1,1,2
40141806,2,1,2,55,1,2,1
40141827,1,1,4,83,1,2,1
40141881,1,1,4,44,2,2,1
40141953,1,1,5,58,1,2,1
40142122,1,1,3,92,1,2,2
40142208,1,1,5,61,1,1,1
40142208,2,1,1,81,1,2,2
40142220,1,1,4,51,1,2,1
40142228,1,1,2,69,1,2,2
40142235,1,1,3,67,1,1,1
40142305,1,1,3,58,1,1,1
40142305,2,1,3,23,1,2,1
40142307,1,1,5,31,1,2,1
40142307,2,1,4,33,1,1,1
40142347,1,1,5,26,3,1,2
40142355,1,1,5,39,1,1,1
40142355,2,1,5,34,1,2,1
40142434,1,1,4,75,1,1,2
40142438,1,1,4,34,1,1,1
40142446,1,1,4,55,1,1,1
40142446,2,1,3,54,1,2,2
40142450,1,1,5,34,1,2,1
40142450,2,1,4,37,1,1,1
40142483,1,1,4,48,1,1,1
40142483,2,1,4,47,1,2,1
40142593,1,1,5,58,2,1,2
40142593,2,1,5,52,2,2,1
40142598,1,1,5,63,1,2,1
40142598,2,1,5,62,3,1,1
40142598,3,2,1,92,1,2,2
40142600,1,1,2,68,97,1,2
40142600,2,1,1,73,97,2,2
40142691,1,1,5,31,1,1,1
40142691,2,1,5,30,1,2,1
40142694,1,2,3,54,1,1,2
40142709,1,1,4,79,1,1,2
40142709,2,1,4,77,3,2,2
40142710,1,1,4,87,1,1,2
40142710,2,2,3,92,1,2,2
40142711,1,1,5,69,1,2,2
40142768,1,1,4,55,6,2,1
40142771,1,2,5,38,1,1,1
40142802,1,1,5,55,1,2,2
40142873,1,1,4,65,3,1,2
40142873,2,1,4,64,3,2,2
40142977,1,1,5,46,1,2,1
40142979,1,1,4,31,1,1,1
40142979,2,1,4,31,1,2,1
40143032,1,1,5,73,1,1,2
40143032,2,1,5,71,1,2,2
40143055,1,1,3,69,1,1,1
40143055,2,1,4,60,1,2,1
40143055,3,1,3,23,1,1,2
40143100,1,2,3,79,1,1,2
40143131,1,1,4,65,1,1,1
40143138,1,1,3,86,1,1,2
40143138,2,2,2,83,97,2,2
40143139,1,1,2,63,1,1,1
40143221,1,1,1,75,4,2,2
40143221,2,1,2,76,1,1,2
40143268,1,1,4,60,1,2,2
40143282,1,1,3,43,1,2,1
40143283,1,1,3,72,1,2,2
40143283,2,1,3,67,1,1,2
40143291,1,2,1,92,1,2,2
40143301,1,1,2,33,1,1,1
40143301,2,1,2,21,1,2,2
40143372,1,1,3,73,6,2,2
40143443,1,1,3,68,1,2,1
40143443,2,1,3,34,6,2,1
40143443,3,1,2,31,6,1,1
40143443,4,1,2,40,2,1,1
40143443,5,1,2,24,97,2,2
40143511,1,1,3,65,1,1,2
40143511,2,1,3,62,97,2,1
40143544,1,1,4,41,1,2,1
40143544,2,1,3,40,1,1,1
40143545,1,1,4,73,1,1,1
40143545,2,1,5,57,1,2,1
40143546,1,1,1,69,1,2,1
40143553,1,1,3,66,1,1,2
40143588,1,1,4,46,2,2,1
40143603,1,1,4,42,1,2,1
40143651,1,1,5,79,1,1,2
40143651,2,2,3,76,1,2,2
40143658,1,1,4,31,1,1,2
40143658,2,1,4,65,1,1,2
40143658,3,1,3,63,1,2,2
40143674,1,1,4,52,1,1,1
40143674,2,1,3,49,1,2,2
40143674,3,1,4,21,1,2,2
40143674,4,2,3,18,1,2,2
40143721,1,1,2,52,1,2,1
40143721,2,1,2,50,1,1,1
40143721,3,1,3,27,1,1,1
40143721,4,1,2,23,1,2,2
40143830,1,1,2,62,2,2,2
40143834,1,1,4,57,3,1,2
40143902,1,1,5,55,1,1,1
40143902,2,1,4,54,1,2,1
40143908,1,1,5,63,1,2,1
40143908,2,1,5,63,1,1,1
40143908,3,1,4,25,1,1,1
40143909,1,1,5,79,1,1,2
40143909,2,1,3,73,1,2,2
40143936,1,1,3,66,1,1,1
40143936,2,1,5,62,1,2,2
40143940,1,1,2,45,1,1,1
40143940,2,1,4,49,1,2,2
40143940,3,2,1,18,1,1,1
40143952,1,2,2,58,2,2,2
40143952,2,1,3,28,2,1,2
40143952,3,1,3,45,2,1,1
40144004,1,1,5,66,1,1,1
40144004,2,1,3,63,1,2,2
40144018,1,1,2,49,1,2,2
40144018,2,1,1,61,1,1,1
40144018,3,1,3,23,1,1,1
40144018,4,2,1,66,1,1,2
40144018,5,2,1,87,1,2,2
40144072,1,1,3,64,1,1,2
40144078,1,1,3,33,1,1,2
40144083,1,1,3,31,6,1,1
40144083,2,1,4,29,1,2,2
40144099,1,1,4,55,1,2,1
40144113,1,2,3,41,1,2,1
40144139,1,1,2,59,1,2,1
40144139,2,1,2,59,1,1,1
40144209,1,1,4,46,1,1,1
40144209,2,1,2,46,1,2,2
40144209,3,2,3,19,1,1,1
40144209,4,2,1,16,1,2,2
40144230,1,1,2,82,1,2,2
40144247,1,1,5,68,1,1,1
40144247,2,1,4,68,1,2,1
40144247,3,1,3,25,1,1,2
40144296,1,1,2,23,1,2,1
40144361,1,1,3,60,1,2,2
40144361,2,1,5,67,1,1,1
40144402,1,1,4,28,1,1,1
40144402,2,1,4,25,6,2,1
40144403,1,1,3,46,1,1,1
40144425,1,2,2,67,97,2,2
40144425,2,2,3,67,97,1,2
40144428,1,1,4,70,1,1,1
40144595,1,1,3,62,1,2,2
40144595,2,1,3,69,1,1,2
40144674,1,1,3,49,2,2,1
40144674,2,1,3,50,2,1,1
40144674,3,1,2,20,2,2,1
40144674,4,2,2,20,2,2,2
40144764,1,2,5,52,1,1,1
40144764,2,1,3,50,1,2,2
40144767,1,1,4,61,1,1,1
40144767,2,1,4,54,1,2,2
40144812,1,1,3,57,2,1,2
40144831,1,1,4,83,1,1,2
40144831,2,1,3,76,1,2,1
40144860,1,1,4,58,1,2,1
40144905,1,1,3,59,1,1,2
40144926,1,1,5,28,97,2,1
40144947,1,1,4,35,6,2,1
40144947,2,1,2,58,6,2,2
40144947,3,1,3,60,1,1,1
40144947,4,1,2,40,6,1,1
40144986,1,1,4,64,1,2,2
40144986,2,1,5,68,1,1,2
40144993,1,1,4,57,1,1,2
40145077,1,1,5,67,1,1,1
40145077,2,1,5,65,1,2,1
40145092,1,1,4,36,1,1,1
40145092,2,1,5,33,1,2,2
40145171,1,1,5,64,3,1,1
40145171,2,1,5,54,3,2,1
40145180,1,1,5,77,1,1,1
40145180,2,1,3,73,1,2,2
40145234,1,1,2,74,1,1,2
40145234,2,1,2,70,1,2,1
40145263,1,1,3,64,5,2,2
40145263,2,1,3,39,5,1,1
40145263,3,1,4,27,6,2,2
40145263,5,1,3,22,6,2,1
40145263,6,1,3,20,6,1,1
40145338,1,1,2,56,2,2,1
40145338,2,2,2,84,2,2,2
40145361,1,1,3,92,1,1,2
40145361,2,2,2,84,1,2,2
40145398,1,1,5,55,1,1,1
40145398,2,1,5,55,1,2,2
40145499,1,1,5,82,1,1,1
40145499,2,1,3,74,1,2,2
40145534,1,1,4,59,1,2,1
40145534,2,1,3,62,97,1,2
40145538,1,1,5,76,1,2,2
40145538,2,1,5,76,1,1,1
40145549,1,1,3,52,1,2,1
40145549,2,1,2,56,1,1,1
40145569,1,1,3,75,1,1,1
40145569,2,1,3,74,1,2,1
40145569,3,1,3,55,1,2,1
40145575,1,1,3,63,1,2,2
40145575,2,1,3,63,1,1,2
40145611,1,1,3,37,1,2,1
40145611,2,1,1,17,1,2,1
40145627,1,1,5,66,1,1,1
40145627,2,1,5,67,1,2,1
40145634,1,1,4,66,1,2,1
40145634,2,1,5,65,1,1,1
40145634,3,1,4,26,1,2,1
40145655,1,1,4,65,1,2,2
40145695,1,1,5,54,1,2,1
40145695,2,1,5,58,1,1,1
40145695,3,1,4,23,1,2,1
40145695,4,1,2,26,1,1,1
40145744,1,1,5,73,97,1,2
40145746,1,1,4,59,1,2,2
40145802,1,1,1,87,1,1,2
40145855,1,1,3,46,1,2,1
40145855,2,1,1,17,1,2,1
40145865,1,1,4,75,1,2,2
40145879,1,1,3,45,1,2,1
40145879,2,1,2,68,1,2,2
40145879,3,2,2,49,1,1,2
40145931,1,1,3,54,6,2,1
40145939,1,1,5,54,1,2,1
40145939,2,1,4,22,1,2,1
40146034,1,1,5,77,1,2,1
40146073,1,1,4,62,1,2,1
40146079,1,1,4,68,1,1,2
40146117,1,1,4,29,1,1,1
40146117,2,1,4,32,1,2,1
40146118,1,1,3,57,1,2,1
40146129,1,1,3,41,1,1,2
40146129,2,1,2,39,1,2,2
40146129,3,2,3,22,1,2,2
40146129,4,2,2,19,1,2,2
40146129,5,1,2,64,1,1,2
40146208,1,2,3,71,1,1,1
40146208,2,1,4,38,1,1,1
40146222,1,1,4,28,1,2,2
40146222,2,1,5,30,1,1,1
40146291,1,1,3,60,1,2,1
40146291,2,2,1,92,1,2,2
40146328,1,1,3,57,1,1,1
40146328,2,1,3,64,1,2,2
40146357,1,1,4,55,1,1,1
40146427,1,1,3,56,97,1,1
40146427,2,2,1,87,97,2,2
40146451,1,1,5,71,2,1,2
40146451,2,1,5,67,2,2,2
40146469,1,1,2,65,1,1,2
40146469,2,1,2,57,1,2,1
40146469,3,2,1,17,1,1,2
40146502,1,1,5,65,1,1,2
40146502,2,1,4,51,1,2,1
40146557,1,1,3,19,1,1,2
40146591,1,1,5,50,1,1,1
40146591,2,1,5,49,3,2,2
40146610,1,1,4,56,1,2,1
40146610,2,1,3,57,1,1,1
40146610,3,1,3,24,1,1,1
40146610,4,1,3,22,1,1,2
40146694,1,1,5,57,1,2,2
40146694,2,1,5,58,1,1,1
40146739,1,1,5,63,1,2,1
40146739,2,1,5,69,1,1,1
40146757,1,1,5,64,1,2,1
40146757,2,1,5,64,1,1,1
40146787,1,1,5,70,1,1,2
40146787,2,1,3,70,1,2,2
40146833,1,1,4,30,1,2,1
40146833,2,1,4,33,1,1,1
40146838,1,1,4,66,1,1,1
40146838,2,1,4,58,1,2,2
40146838,3,1,4,29,1,1,1
40146838,4,1,3,26,1,2,1
40146917,1,1,5,47,2,2,1
40146929,1,1,5,36,1,2,1
40146956,1,1,5,62,6,1,2
40146956,2,1,3,61,1,2,2
40146956,3,1,5,34,1,1,1
40146956,4,2,2,92,1,1,2
40146963,1,1,3,78,1,2,2
40146963,2,1,5,79,3,1,1
40146980,1,1,5,53,1,1,1
40146980,2,1,5,45,1,2,1
40146980,3,1,1,17,1,1,2
40146998,1,1,5,27,3,2,1
40147027,1,1,4,43,1,2,1
40147087,1,1,2,81,1,1,2
40147087,2,2,3,81,1,2,2
40147089,1,1,4,65,3,1,1
40147089,2,1,3,62,3,2,2
40147108,1,1,2,58,1,2,1
40147108,2,1,1,65,1,1,2
40147123,1,1,4,41,1,2,1
40147123,2,1,3,46,1,1,1
40147164,1,1,5,79,1,2,2
40147198,1,1,3,60,1,2,1
40147220,1,1,3,53,1,2,1
40147220,2,1,4,55,1,1,1
40147246,1,1,3,47,2,2,1
40147246,2,1,5,50,2,1,1
40147246,3,1,1,16,2,2,1
40147278,1,1,4,62,1,1,1
40147278,2,1,2,64,1,2,1
40147304,1,1,3,61,1,1,2
40147304,2,1,4,60,1,2,2
40147311,1,1,5,40,3,1,1
40147311,2,1,5,28,3,2,2
40147317,1,1,3,29,97,2,1
40147317,2,2,4,24,97,2,1
40147317,3,2,3,59,97,2,2
40147373,1,1,4,54,1,1,1
40147373,2,1,3,52,1,2,1
40147398,1,1,4,51,1,1,1
40147512,1,1,5,66,1,2,2
40147512,2,1,3,65,1,1,2
40147535,1,1,3,44,1,2,1
40147535,2,2,2,19,1,2,2
40147535,3,1,2,22,97,1,1
40147548,1,1,3,54,1,2,1
40147548,2,1,3,53,1,1,1
40147549,1,1,5,70,1,2,2
40147549,2,1,4,76,1,1,2
