age,home_ownership,income,vote20turnoutjb,particip_count,meeting,moneyorg,protest,online,persuade,button,loans2,diversity7,experts,compro1,compro2,pcorrect,expavoid,callout_social,callout_person,fttrump1,ftbiden1,ftobama1,ftpence1,ftyang1,ftpelosi1,ftrubio1,ftocasioc1,fthaley1,ftthomas1,ftfauci1
55,2,22,0,0,0,0,0,0,0,0,7,2,3,2,4,8,2,2,2,0,65,100,25,0,90,10,20,0,70,100
34,2,16,1,6,1,1,1,1,1,0,1,1,4,1,4,8,1,2,1,0,35,85,0,85,95,0,100,0,0,80
60,2,9,1,0,0,0,0,0,0,0,77,1,4,2,4,1,1,2,1,60,60,80,50,40,70,20,10,60,10,100
20,1,6,1,5,0,0,1,1,1,1,3,3,4,1,1,8,1,2,1,0,50,100,0,50,50,100,100,50,60,40
49,2,12,1,1,0,0,0,1,0,0,2,4,4,2,2,8,1,2,2,100,0,30,100,0,0,0,0,4,0,5
59,1,3,1,3,0,0,0,1,0,1,77,3,1,1,4,3,1,2,1,20,60,100,0,0,0,0,0,0,0,0
73,2,22,1,0,0,0,0,0,0,0,77,2,4,1,2,2,2,2,2,0,80,100,0,50,80,40,60,20,70,100
19,2,2,1,0,0,0,0,0,0,0,4,4,2,2,3,8,1,1,1,100,0,0,0,0,0,0,0,0,0,0
29,1,9,1,1,0,0,0,0,1,0,77,1,3,1,2,2,2,2,2,25,50,75,30,20,50,40,30,5,30,80
54,2,11,1,2,0,0,0,1,1,0,77,7,1,2,5,4,2,1,1,0,0,10,10,0,0,0,0,0,0,50
47,1,10,1,0,0,0,0,0,0,0,7,7,1,2,2,8,2,2,2,100,0,0,100,50,0,0,0,0,0,0
53,1,9,1,1,0,0,0,0,0,0,2,2,4,1,3,8,1,2,1,0,70,89,0,70,55,15,60,15,30,80
39,1,5,1,3,0,1,0,1,0,0,77,2,5,1,3,1,2,2,1,0,90,100,60,0,100,0,0,0,0,100
32,1,13,1,3,0,1,0,1,0,1,77,1,2,1,4,1,1,1,2,80,60,90,90,60,80,90,80,90,80,90
50,2,12,1,0,0,0,0,0,0,0,77,4,3,1,3,4,1,2,2,54,60,85,40,60,1,23,1,70,50,80
34,2,21,1,2,0,1,0,0,0,0,5,4,3,2,3,8,2,2,2,30,96,90,40,80,90,70,80,50,50,100
36,1,14,1,4,0,0,1,1,1,0,77,1,5,1,3,3,2,1,1,0,35,100,0,70,65,0,100,0,0,85
51,1,1,1,0,0,0,0,0,0,0,4,4,3,1,3,8,2,2,1,0,100,100,1,54,44,55,56,55,46,45
28,1,1,0,0,0,0,0,0,0,0,77,4,3,2,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
27,1,9,1,0,0,0,0,0,0,0,4,4,3,1,3,8,1,2,2,0,0,100,0,0,0,0,0,0,0,0
18,2,18,1,3,1,1,0,0,0,0,1,1,5,1,2,8,1,2,1,1,62,75,0,73,72,46,89,23,40,60
38,1,3,1,1,0,0,0,0,1,0,4,3,3,2,3,8,2,2,2,0,70,30,60,60,60,70,70,70,70,60
19,2,8,1,4,1,0,1,0,1,0,4,1,3,1,3,8,2,1,1,2,98,99,10,50,98,50,50,50,50,50
62,2,10,1,0,0,0,0,0,0,0,3,2,3,1,2,8,2,2,2,0,50,100,0,45,75,10,30,0,0,50
69,2,10,1,0,0,0,0,0,0,0,6,4,3,1,2,8,2,2,2,50,5,10,5,5,1,10,1,50,50,50
66,1,4,1,1,0,0,0,1,0,0,77,1,3,1,2,2,1,2,1,0,87,100,0,98,89,34,98,24,4,100
31,2,20,1,6,1,1,1,1,1,0,77,3,5,2,3,1,2,2,1,100,30,40,50,30,60,50,10,30,50,60
48,2,3,1,0,0,0,0,0,0,0,7,3,2,2,4,8,1,2,1,80,15,10,70,2,0,65,2,85,90,60
58,2,17,1,0,0,0,0,0,0,0,77,1,3,1,2,3,2,2,2,20,40,50,10,65,45,35,25,10,5,5
30,2,1,1,1,1,0,0,0,0,0,77,2,2,1,4,2,2,1,1,100,50,50,100,50,20,50,25,25,25,50
48,2,2,1,0,0,0,0,0,0,0,77,7,2,2,4,4,2,2,2,100,0,0,100,0,0,80,0,100,100,0
29,2,15,1,0,0,0,0,0,0,0,1,3,3,1,3,8,2,2,1,100,10,10,100,50,0,30,10,10,10,10
74,2,22,1,2,0,0,0,1,0,0,77,4,4,1,2,3,2,2,2,90,70,75,90,70,40,86,20,80,76,85
66,2,22,1,5,1,1,0,0,1,1,2,1,5,1,2,8,2,2,2,0,100,100,0,90,100,30,80,20,10,100
51,1,1,0,0,0,0,0,0,0,0,77,4,5,1,3,4,2,2,2,5,50,100,0,0,0,0,0,0,0,0
47,2,20,1,2,0,0,0,1,0,0,1,1,4,1,2,8,1,1,1,0,90,95,0,85,100,0,90,0,0,95
37,1,2,1,0,0,0,0,0,0,0,4,5,3,1,3,8,2,2,1,30,9,30,2,1,1,1,1,2,1,3
57,2,16,1,0,0,0,0,0,0,0,77,4,3,1,3,4,1,2,2,50,0,0,70,0,0,80,0,80,90,60
44,2,21,1,0,0,0,0,0,0,0,5,4,1,1,1,8,2,2,2,80,0,50,65,0,0,0,0,25,15,80
34,2,21,1,0,0,0,0,0,0,0,77,4,3,1,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,50
63,2,23,1,5,0,1,0,1,0,1,77,1,3,2,5,1,2,2,1,15,100,100,15,100,100,15,100,15,100,100
20,1,15,1,4,0,1,0,1,0,0,4,3,4,1,3,8,2,2,1,50,70,85,66,85,67,59,76,82,59,76
36,2,18,1,0,0,0,0,0,0,0,6,4,3,1,2,8,1,2,1,0,80,90,0,20,90,20,0,0,0,0
24,2,9,1,1,0,0,1,0,0,0,77,4,5,2,4,3,1,2,1,100,0,0,2,4,0,3,6,7,8,7
23,1,11,1,5,0,1,1,1,0,0,1,1,5,1,1,8,2,2,1,0,60,80,0,100,50,50,50,50,0,10
47,2,16,0,2,0,0,0,1,0,0,2,2,4,1,2,8,1,2,1,12,50,85,35,60,65,60,75,76,50,85
66,1,19,1,0,0,0,0,0,0,0,7,1,5,2,2,8,2,2,2,0,50,100,45,65,100,30,50,60,0,100
33,1,3,0,0,0,0,0,0,0,0,77,4,3,2,3,4,2,2,2,45,0,0,25,0,0,0,0,0,0,0
25,2,3,1,3,0,0,0,0,1,1,77,1,4,2,5,1,2,1,1,0,0,60,0,0,0,0,100,0,0,5
32,2,15,1,0,0,0,0,0,0,0,77,1,4,1,3,2,1,2,2,0,80,100,0,0,0,0,0,0,0,0
69,2,4,1,0,0,0,0,0,0,0,77,2,5,1,3,3,1,2,2,0,95,100,1,20,70,1,0,1,0,90
74,1,16,1,4,0,1,0,1,0,0,2,1,4,1,2,8,1,2,1,5,65,70,5,60,75,10,80,10,5,50
25,1,5,1,1,0,0,0,1,0,0,77,5,4,2,3,2,2,2,2,90,0,0,70,50,0,0,0,0,0,50
43,2,25,1,0,0,0,0,0,0,0,4,4,4,1,3,8,2,2,2,0,90,100,50,50,50,50,50,50,50,50
37,2,22,1,1,0,1,0,0,0,0,77,7,1,2,3,3,2,2,2,70,80,75,70,50,2,25,50,50,2,80
20,1,1,1,2,0,0,1,0,0,1,77,6,5,2,2,1,2,2,1,0,99,98,2,3,87,85,94,5,6,7
64,2,23,1,5,0,1,0,1,0,1,7,6,3,1,3,8,1,2,2,100,1,0,90,1,1,60,1,20,100,50
40,1,2,1,2,0,0,0,1,0,1,1,4,4,2,3,8,2,2,2,100,10,25,75,20,0,75,0,0,0,0
68,2,12,1,0,0,0,0,0,0,0,5,2,4,2,3,8,2,2,2,0,10,0,10,10,0,10,10,10,0,30
69,1,2,1,0,0,0,0,0,0,0,77,4,3,1,2,1,2,2,2,0,90,100,0,30,100,10,50,30,20,100
78,2,7,1,0,0,0,0,0,0,0,1,4,3,2,4,8,2,2,2,0,100,30,60,50,50,60,50,50,60,100
19,1,5,1,2,0,0,0,1,1,0,77,1,5,2,5,3,1,2,2,40,100,100,0,100,40,0,50,0,0,100
49,2,11,1,2,0,1,0,1,0,0,3,4,4,2,4,8,1,2,2,80,5,5,60,50,0,10,5,5,20,60
55,2,22,1,2,0,0,0,1,1,0,77,4,4,1,3,2,2,2,2,1,60,70,25,10,50,50,50,25,25,80
76,1,4,1,0,0,0,0,0,0,0,77,3,4,1,2,1,1,2,2,30,70,85,85,50,70,30,40,50,40,40
18,2,5,1,2,0,0,1,0,0,1,4,4,3,2,3,8,2,2,2,0,95,100,0,0,10,0,12,11,1,1
65,2,6,1,0,0,0,0,0,0,0,77,3,4,1,2,2,2,2,2,10,60,80,10,60,60,15,55,20,20,90
65,2,11,1,4,1,0,0,1,1,1,6,2,1,1,3,8,2,2,1,90,5,5,95,0,0,10,0,60,50,70
38,2,21,1,1,0,0,0,0,1,0,77,2,3,1,2,1,2,1,2,80,0,10,4,100,60,1,1,0,0,40
50,1,5,1,1,0,0,0,0,0,0,5,2,3,2,1,8,1,2,1,85,30,30,65,0,0,0,50,50,50,50
49,2,12,1,0,0,0,0,0,0,0,7,4,3,2,4,8,2,2,2,100,0,0,100,50,0,50,0,80,90,50
76,2,12,1,4,1,1,0,0,0,1,4,1,3,1,3,8,1,2,1,10,70,80,30,66,70,55,60,70,5,99
29,1,16,1,1,1,0,0,0,0,0,77,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,2,11,1,0,0,0,0,0,0,0,1,1,2,1,4,8,1,1,1,70,60,100,50,40,50,50,50,50,50,50
58,1,2,0,0,0,0,0,0,0,0,4,3,3,2,3,8,2,2,2,0,50,85,40,50,40,50,50,50,50,65
39,2,17,1,1,0,0,0,1,0,0,77,2,2,1,3,3,2,2,2,40,35,50,30,45,25,25,10,5,5,40
72,2,9,1,0,0,0,0,0,0,0,5,5,3,2,3,8,2,2,2,100,0,0,100,0,0,0,0,0,0,100
63,2,12,1,0,0,0,0,0,0,0,77,4,3,2,2,3,2,2,1,45,50,75,75,50,20,20,20,20,20,90
42,1,6,1,1,0,0,0,0,1,0,77,3,3,2,2,3,2,2,1,15,70,85,50,50,60,40,40,30,15,85
51,1,5,1,0,0,0,0,0,0,0,77,3,1,2,5,4,2,2,1,0,95,100,0,0,75,0,80,0,0,100
48,2,18,1,0,0,0,0,0,0,0,77,1,3,1,4,2,2,2,2,0,85,90,1,82,95,1,94,1,70,93
60,2,6,1,0,0,0,0,0,0,0,77,4,3,2,4,3,2,2,2,75,45,40,75,50,5,25,25,10,20,30
60,2,19,1,1,0,0,0,0,0,1,77,1,3,1,2,3,1,2,2,80,0,20,80,0,60,60,0,75,100,75
23,1,21,1,3,0,0,0,1,1,0,77,1,3,1,2,2,2,1,1,1,95,100,0,75,90,5,88,4,44,10
66,2,6,1,3,0,1,0,1,0,0,1,1,5,1,3,8,2,2,1,0,50,100,0,85,100,0,100,10,0,100
74,3,5,1,0,0,0,0,0,0,0,77,4,5,1,2,1,2,2,2,100,5,50,100,40,30,100,0,0,30,100
54,2,13,1,3,0,1,0,0,1,0,1,1,4,1,3,8,1,2,1,0,80,100,0,70,90,5,85,10,0,90
46,2,22,1,0,0,0,0,0,0,0,2,1,5,1,4,8,2,2,2,90,0,70,100,1,0,3,1,1,50,90
65,2,22,1,3,0,1,0,1,0,0,6,4,3,1,3,8,2,1,1,0,9,9,0,7,8,3,4,3,4,10
49,2,25,1,2,0,1,0,0,1,0,1,1,1,1,5,8,1,2,1,90,20,80,20,50,50,40,50,40,50,40
29,2,16,1,2,1,1,0,0,0,0,1,1,1,2,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,2,24,1,1,0,0,0,1,0,0,77,1,4,1,3,2,2,2,2,60,40,70,60,50,40,50,40,50,40,70
30,2,20,1,1,0,0,0,0,0,0,1,1,1,1,4,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,2,15,1,0,0,0,0,0,0,0,77,3,3,1,5,2,2,2,1,66,88,77,55,66,67,44,43,88,76,75
66,2,7,1,0,0,0,0,0,0,0,7,5,3,1,2,8,1,1,2,70,0,0,50,0,0,0,0,0,0,100
61,1,2,1,0,0,0,0,0,0,0,3,1,3,1,3,8,2,2,1,0,78,100,0,55,90,40,50,50,50,90
38,2,17,1,0,0,0,0,0,0,0,6,6,3,1,3,8,2,2,2,90,25,20,90,0,0,75,0,60,75,80
42,1,6,1,1,0,0,0,1,0,0,1,2,4,2,3,8,1,2,1,0,80,90,15,30,50,50,25,30,30,65
18,1,17,0,2,0,0,0,1,0,0,6,3,4,1,3,8,2,2,1,40,30,50,30,50,30,50,50,60,50,60
67,2,20,1,1,0,0,0,0,0,0,77,3,5,1,2,2,1,2,2,70,10,15,98,15,2,20,5,5,25,85
73,2,7,1,0,0,0,0,0,0,0,3,2,3,1,2,8,2,2,1,70,20,5,80,10,1,40,0,85,70,85
68,2,14,1,1,0,1,0,0,0,0,7,3,1,2,3,8,2,2,2,75,20,15,78,0,0,50,0,75,80,15
82,2,11,1,2,0,0,0,1,0,1,7,5,3,2,3,8,2,2,2,100,0,0,95,0,0,80,0,75,0,20
56,2,22,1,3,1,0,0,0,1,0,1,4,5,2,4,8,2,2,2,0,98,100,8,60,100,55,66,10,0,5
38,1,9,1,0,0,0,0,0,0,0,1,2,2,1,3,8,2,2,2,0,99,99,0,80,90,0,90,0,0,95
25,1,7,1,1,0,0,0,1,0,0,77,1,1,2,4,1,2,2,1,0,0,70,0,70,40,0,60,0,0,60
64,2,20,1,0,0,0,0,0,0,0,77,2,2,2,3,3,2,2,1,70,20,80,60,40,10,60,30,70,60,90
68,2,21,1,2,0,0,0,1,0,0,77,5,2,2,3,3,2,1,1,95,0,0,90,25,0,10,0,75,85,50
62,2,15,1,0,0,0,0,0,0,0,6,1,3,1,1,8,2,2,1,50,100,100,20,20,20,50,40,40,70,80
30,2,21,1,5,0,0,0,1,1,1,2,1,5,1,3,8,1,1,1,10,80,100,60,50,50,60,100,50,50,50
39,2,3,1,0,0,0,0,0,0,0,77,4,3,1,1,2,2,2,1,50,0,0,0,0,0,0,0,0,0,0
46,2,15,1,3,0,0,0,1,1,0,2,1,5,2,1,8,1,2,2,0,90,95,0,55,98,0,65,0,0,100
29,2,22,1,1,0,1,0,0,0,0,3,2,2,1,4,8,2,2,2,60,50,50,20,80,40,60,60,40,50,50
31,2,21,1,2,0,1,0,0,0,0,1,2,1,1,5,8,2,1,1,65,55,75,55,45,30,33,25,24,25,25
35,2,21,1,3,0,0,1,0,1,1,3,3,2,1,4,8,1,1,1,22,70,40,44,66,44,55,44,55,44,55
85,1,11,1,0,0,0,0,0,0,0,6,3,3,1,3,8,2,2,1,100,0,0,100,0,0,75,0,0,50,100
65,2,11,1,0,0,0,0,0,0,0,77,3,4,2,1,3,2,2,2,100,0,30,100,30,0,0,0,100,40,100
61,2,3,1,0,0,0,0,0,0,0,77,3,4,2,2,2,2,2,2,50,50,25,100,50,75,40,40,40,35,60
53,1,3,1,0,0,0,0,0,0,0,4,4,3,1,3,8,2,2,2,30,100,100,60,0,100,0,0,0,0,100
57,1,5,1,0,0,0,0,0,0,0,7,7,2,1,1,8,1,2,2,100,40,10,100,50,0,80,10,90,90,20
66,2,5,1,1,0,0,0,1,0,0,77,2,4,1,2,3,1,2,1,0,65,75,30,45,65,30,10,30,25,98
32,2,2,1,3,1,1,0,0,1,0,77,3,5,1,3,1,1,2,1,88,78,68,76,67,79,76,78,74,56,67
67,2,11,1,0,0,0,0,0,0,0,77,4,4,2,3,3,2,2,2,40,70,60,60,40,40,20,20,20,20,90
71,2,4,1,0,0,0,0,0,0,0,77,6,3,2,3,4,2,2,1,100,0,0,100,0,0,100,0,100,100,85
52,1,3,1,0,0,0,0,0,0,0,7,6,3,1,3,8,2,2,2,50,15,15,60,50,0,50,0,70,60,100
29,2,20,1,3,0,1,0,1,0,0,77,2,2,1,3,2,2,2,2,75,100,95,15,0,5,15,0,1,0,60
37,2,16,1,1,0,0,0,0,0,0,7,2,4,2,4,8,1,2,2,0,60,70,0,70,60,30,40,30,50,70
29,1,6,1,1,0,0,1,0,0,0,2,2,2,1,4,8,2,2,2,0,75,0,0,40,75,50,40,40,60,95
45,2,17,1,6,1,0,1,1,1,1,77,1,5,1,2,3,1,2,1,0,90,100,0,54,100,0,75,0,0,85
50,2,15,1,0,0,0,0,0,0,0,77,7,3,1,3,4,2,2,2,78,55,50,85,40,0,60,40,40,70,78
53,1,7,1,2,0,0,0,1,0,0,1,1,4,1,3,8,2,2,1,0,70,100,0,60,70,50,60,40,30,40
50,2,22,1,1,0,0,0,1,0,0,3,2,2,1,2,8,1,2,1,85,52,100,50,45,65,55,65,77,75,72
70,1,12,1,2,0,1,0,1,0,0,5,2,3,1,2,8,2,1,1,0,85,100,5,60,75,40,60,10,10,55
30,2,21,1,3,1,1,0,1,0,0,77,1,1,1,5,4,1,1,1,20,30,100,50,50,50,50,50,50,50,50
57,2,24,1,4,1,0,1,0,1,0,77,1,3,1,4,1,1,1,1,2,90,99,1,75,94,3,99,1,1,45
70,1,7,1,6,0,1,0,1,1,1,77,7,1,1,2,4,2,2,2,100,5,0,100,15,0,0,0,5,0,0
66,2,13,1,0,0,0,0,0,0,0,7,4,4,1,2,8,2,2,2,90,10,10,90,10,0,10,10,10,10,90
78,2,24,1,1,1,0,0,0,0,0,77,3,4,1,2,2,1,2,1,65,35,55,75,65,10,70,40,30,55,80
35,2,23,1,0,0,0,0,0,0,0,77,4,3,2,3,3,2,2,2,50,50,75,75,20,10,10,10,10,10,10
66,1,14,1,0,0,0,0,0,0,0,7,1,3,1,2,8,2,2,1,100,0,0,100,0,0,50,0,100,100,75
47,2,7,1,1,0,0,0,0,0,0,77,4,3,1,3,2,2,1,2,0,90,99,15,10,15,15,15,15,15,15
49,2,15,1,2,0,1,1,0,0,0,77,1,4,1,2,4,2,2,2,0,87,99,5,44,3,1,1,35,56,25
50,3,1,0,0,0,0,0,0,0,0,77,4,3,2,3,2,2,2,2,50,50,65,44,33,33,44,33,44,44,44
46,1,4,1,1,0,0,0,1,0,0,77,1,3,1,2,3,2,2,1,50,6,80,50,50,10,50,75,50,50,60
67,2,21,1,2,0,0,0,1,0,0,77,1,3,1,3,2,1,2,2,1,85,90,2,75,80,50,75,70,70,80
21,1,5,1,3,1,0,1,1,0,0,1,1,4,1,4,8,1,1,2,15,80,90,10,10,60,10,30,15,20,10
30,2,22,1,0,0,0,0,0,0,0,77,1,3,1,4,1,2,2,2,40,85,100,80,80,100,50,90,60,80,58
77,2,21,1,0,0,0,0,0,0,0,7,1,2,1,3,8,2,2,1,0,80,90,10,20,25,25,25,20,0,95
71,2,4,1,0,0,0,0,0,0,0,77,4,4,1,2,4,2,2,2,0,80,0,40,0,0,0,0,0,0,50
48,2,3,1,3,0,0,0,1,0,1,77,4,3,2,3,3,1,2,1,100,0,0,100,0,0,0,0,50,30,0
53,1,6,1,0,0,0,0,0,0,0,77,3,3,2,3,3,2,2,2,15,90,90,75,0,90,0,0,0,0,90
55,2,12,1,1,0,0,0,0,0,0,77,7,2,1,3,4,2,2,2,100,0,0,100,0,0,100,0,100,100,80
59,2,16,1,6,0,1,0,1,1,1,7,6,2,2,5,8,1,1,1,100,0,0,100,50,0,70,0,90,100,60
33,1,6,1,1,0,0,0,1,0,0,1,2,3,2,4,8,2,2,2,0,40,100,0,100,90,50,50,50,50,50
55,2,26,1,4,0,1,0,0,1,0,2,1,3,1,2,8,1,2,2,100,25,50,100,0,0,50,0,100,100,50
30,2,7,1,3,1,1,0,0,0,1,2,1,3,2,2,8,2,2,2,100,30,30,100,50,10,10,10,10,10,10
25,1,15,1,2,0,0,0,1,1,0,77,2,2,2,3,3,2,2,1,60,40,85,50,40,60,50,40,50,40,50
67,2,15,1,6,1,1,0,0,1,1,7,4,3,1,3,8,2,2,1,100,0,0,100,0,0,90,0,100,100,100
45,1,18,1,1,0,0,0,1,0,0,77,5,3,1,3,4,2,2,2,70,50,60,70,50,0,50,60,60,50,75
66,2,12,1,1,0,0,0,0,0,0,77,1,4,1,1,2,2,2,1,8,80,80,5,30,75,50,45,50,35,95
35,2,15,1,0,0,0,0,0,0,0,77,4,4,1,2,2,2,1,2,45,55,78,55,55,75,65,55,75,65,70
21,1,2,1,2,1,0,0,0,1,0,5,3,2,1,2,8,1,2,1,1,1,1,38,92,20,10,30,48,30,20
35,2,20,1,2,0,1,0,0,0,0,77,3,4,1,3,2,2,2,1,0,100,100,0,95,90,0,85,0,0,80
47,1,10,1,0,0,0,0,0,0,0,77,2,1,1,3,4,1,2,2,90,0,0,70,20,0,30,0,40,0,50
67,2,16,1,1,0,0,0,1,0,0,77,2,3,1,3,3,2,2,2,0,100,100,30,70,85,40,60,40,50,70
21,1,15,1,0,0,0,0,0,0,0,77,4,3,2,3,2,2,2,2,70,10,30,50,30,5,20,5,10,15,25
20,1,9,1,5,0,1,0,1,1,0,1,1,2,2,4,8,1,1,1,0,0,0,0,10,0,0,30,0,0,15
35,3,21,1,3,0,0,0,1,1,0,77,1,4,1,4,1,1,1,1,0,60,90,0,50,75,0,100,0,0,85
40,2,4,1,3,1,0,1,0,1,0,1,1,1,1,5,8,1,1,2,99,60,80,95,80,90,75,70,70,65,60
34,2,11,0,1,1,0,0,0,0,0,1,1,5,2,5,8,1,2,1,22,11,21,12,21,32,23,22,33,43,34
38,1,13,1,2,0,0,0,0,1,0,5,3,4,1,2,8,1,2,1,0,80,95,0,55,55,0,55,0,35,55
43,2,18,1,3,0,0,1,0,1,0,77,2,2,1,3,3,2,2,1,80,70,20,80,60,50,80,70,80,50,60
39,2,21,1,2,1,0,0,1,0,0,5,4,4,1,2,8,2,1,1,80,30,40,50,40,60,60,40,20,30,50
52,2,22,1,0,0,0,0,0,0,0,77,2,3,2,3,3,1,2,1,15,80,75,5,60,65,70,55,50,65,95
25,1,1,1,0,0,0,0,0,0,0,3,1,3,2,3,8,1,2,1,15,50,100,50,0,50,50,50,50,50,50
48,2,11,1,3,1,1,0,0,0,0,3,2,1,1,4,8,1,2,2,85,75,40,20,20,20,15,15,15,5,5
65,2,2,1,1,0,0,0,1,0,0,4,5,2,1,3,8,2,2,2,98,4,5,97,20,0,70,0,88,55,69
21,1,3,1,0,0,0,0,0,0,0,77,4,3,1,4,3,2,2,1,0,50,100,50,50,50,50,50,50,40,50
64,2,15,1,2,0,0,0,0,1,0,77,3,4,2,4,1,2,1,1,0,60,85,5,75,68,1,100,15,25,80
22,1,2,1,2,1,1,0,0,0,0,7,1,1,1,5,8,2,2,1,0,0,100,0,100,100,0,0,100,0,0
34,2,22,1,6,1,1,1,1,1,1,77,1,2,1,5,1,1,1,1,88,85,75,88,89,87,85,44,55,66,55
53,1,2,1,0,0,0,0,0,0,0,1,1,1,2,1,8,2,2,2,100,98,100,40,50,67,45,89,56,89,45
58,2,18,1,6,1,1,1,1,1,0,77,1,5,2,3,2,1,2,2,0,80,100,0,70,95,10,90,5,5,100
73,1,3,1,1,0,0,0,1,0,0,77,7,1,2,5,4,1,2,1,100,0,0,100,0,0,0,0,50,50,0
34,2,15,1,5,1,1,1,0,0,1,1,1,1,1,4,8,1,1,1,70,60,80,75,76,75,55,65,56,65,65
54,1,6,1,3,0,0,0,1,1,0,2,1,5,1,3,8,2,2,1,0,100,100,0,40,100,0,0,0,0,100
29,2,21,1,3,1,0,0,0,1,0,77,2,1,1,3,1,2,2,2,77,45,85,67,87,65,45,66,7,7,90
31,2,20,1,0,0,0,0,0,0,0,3,1,5,1,2,8,1,2,1,0,75,85,5,50,60,5,45,30,35,65
68,2,12,1,0,0,0,0,0,0,0,77,3,4,2,4,2,2,2,2,25,10,35,50,0,20,50,0,50,0,90
41,2,25,1,0,0,0,0,0,0,0,77,2,2,1,4,2,1,1,1,80,65,70,80,75,75,70,70,70,70,50
26,1,16,1,3,0,0,0,1,1,1,77,1,4,1,2,1,2,1,2,0,70,90,0,10,40,20,70,0,0,30
54,1,3,1,0,0,0,0,0,0,0,77,4,4,2,3,2,2,2,1,50,25,80,25,20,10,25,25,25,25,25
34,2,25,1,4,1,0,1,0,1,0,2,3,2,1,1,8,1,1,1,70,71,85,78,81,85,87,88,84,71,70
21,2,6,1,4,0,1,0,0,1,0,2,6,2,1,2,8,2,1,2,0,54,100,34,66,67,65,31,13,38,77
75,2,7,1,0,0,0,0,0,0,0,6,1,4,1,2,8,2,2,2,1,90,75,2,5,70,5,2,2,2,80
66,2,5,1,1,0,1,0,0,0,0,77,1,5,2,5,1,2,2,2,10,100,100,10,10,100,50,50,50,75,85
48,2,24,1,0,0,0,0,0,0,0,77,2,5,1,2,3,1,1,1,5,70,85,30,70,30,40,40,30,50,90
62,1,5,1,3,0,0,0,1,0,1,77,5,2,2,4,3,2,2,1,98,3,2,97,85,0,92,1,49,55,50
52,1,11,1,0,0,0,0,0,0,0,77,4,3,1,2,2,2,2,2,50,70,90,50,30,70,30,5,5,0,100
55,1,4,1,1,0,0,0,0,0,0,4,6,3,1,3,8,2,2,2,60,10,20,10,10,10,10,10,10,10,10
68,3,11,1,3,0,0,0,1,1,0,77,4,4,1,4,4,1,1,2,100,0,0,85,10,0,85,0,90,100,10
70,2,18,1,1,0,0,0,0,0,0,77,4,3,1,3,4,2,2,2,85,0,15,85,15,0,50,0,10,20,75
58,1,5,1,0,0,0,0,0,0,0,77,4,3,1,3,4,2,2,2,90,10,10,85,20,0,70,1,80,85,1
18,3,3,1,4,1,1,1,0,0,0,77,2,3,2,2,1,1,1,1,15,15,80,60,60,60,15,75,60,35,60
75,2,10,1,0,0,0,0,0,0,0,77,1,3,1,2,1,2,2,2,0,70,100,0,70,100,0,85,0,0,100
23,2,22,1,5,1,0,1,0,1,1,1,1,1,1,5,8,1,1,1,75,33,49,99,99,76,78,98,87,67,54
24,1,13,1,0,0,0,0,0,0,0,2,1,4,1,2,8,2,2,1,5,60,85,55,60,55,50,65,50,50,100
22,2,2,1,1,0,0,0,1,0,0,2,1,2,1,5,8,1,1,2,30,20,80,34,76,20,56,70,80,32,56
46,1,5,1,4,1,0,0,1,1,0,77,1,4,1,3,3,1,2,1,0,85,98,0,85,90,5,95,5,0,90
41,2,20,1,1,0,0,0,0,0,0,7,4,3,1,4,8,2,2,2,90,10,15,90,5,0,5,5,5,85,90
53,2,25,1,2,0,0,0,0,1,0,77,5,2,1,3,4,2,2,2,90,1,1,80,3,1,80,1,85,80,5
33,2,22,1,0,0,0,0,0,0,0,77,2,2,1,4,3,1,1,2,90,90,90,70,70,75,75,80,80,60,50
36,2,21,1,2,1,0,0,0,1,0,2,1,1,1,5,8,1,1,2,75,45,55,45,20,15,10,35,15,45,52
67,2,20,1,2,0,0,0,1,0,0,77,4,4,1,2,3,1,2,2,50,40,50,50,50,15,50,15,50,50,85
56,2,9,1,1,0,1,0,0,0,0,4,4,4,2,3,8,2,2,2,85,50,85,50,70,30,30,30,30,30,30
56,2,21,0,0,0,0,0,0,0,0,6,4,4,1,3,8,1,2,2,45,0,95,76,0,0,20,0,0,0,75
25,1,16,1,2,0,0,0,1,0,0,2,2,5,1,4,8,1,1,1,0,50,85,0,50,80,30,80,40,40,70
40,1,20,1,0,0,0,0,0,0,0,1,4,3,2,1,8,2,2,1,10,30,50,30,50,0,0,0,0,0,0
34,2,22,1,5,0,1,1,0,1,0,77,2,5,1,2,3,2,2,1,1,70,90,4,50,70,8,18,12,16,50
51,2,5,1,0,0,0,0,0,0,0,77,4,3,2,3,2,2,2,2,50,5,100,2,2,100,0,0,0,0,80
67,2,25,1,0,0,0,0,0,0,0,77,4,5,1,4,2,1,2,2,40,30,35,65,45,20,70,30,70,50,75
70,2,9,1,1,0,0,0,0,0,0,7,4,3,2,4,8,1,2,1,15,75,82,25,50,40,0,50,50,50,100
50,1,3,0,0,0,0,0,0,0,0,77,4,3,2,3,3,2,2,2,10,50,99,60,45,1,25,1,5,6,75
